id,insee_code,start_datetime,end_datetime,name,successors,ancestors,parents,population,insee_modification
COM24391@1942-01-01,24391,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Crépin-de-Richemont,,,DEP24@1860-07-01,194,0
COM24392@1942-01-01,24392,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Crépin-et-Carlucet,,,DEP24@1860-07-01,544,0
COM24393@1942-01-01,24393,1942-01-01 00:00:00,9999-12-31 23:59:59,Sainte-Croix,,,DEP24@1860-07-01,87,0
COM24394@1942-01-01,24394,1942-01-01 00:00:00,9999-12-31 23:59:59,Sainte-Croix-de-Mareuil,,,DEP24@1860-07-01,138,0
COM24395@1942-01-01,24395,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Cybranet,,,DEP24@1860-07-01,410,0
COM24396@1942-01-01,24396,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Cyprien,,,DEP24@1860-07-01,1618,0
COM24397@1942-01-01,24397,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Cyr-les-Champagnes,,,DEP24@1860-07-01,278,0
COM24398@1942-01-01,24398,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Estèphe,,,DEP24@1860-07-01,598,0
COM24399@1942-01-01,24399,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Étienne-de-Puycorbier,,,DEP24@1860-07-01,116,0
COM24401@1942-01-01,24401,1942-01-01 00:00:00,9999-12-31 23:59:59,Sainte-Eulalie-d'Ans,,,DEP24@1860-07-01,287,0
COM24402@1942-01-01,24402,1942-01-01 00:00:00,9999-12-31 23:59:59,Sainte-Eulalie-d'Eymet,,,DEP24@1860-07-01,82,0
COM24403@1942-01-01,24403,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Félix-de-Bourdeilles,,,DEP24@1860-07-01,69,0
COM24404@1942-01-01,24404,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Félix-de-Reillac-et-Mortemart,,,DEP24@1860-07-01,208,0
COM24405@1942-01-01,24405,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Félix-de-Villadeix,,,DEP24@1860-07-01,296,0
COM24406@1942-01-01,24406,1942-01-01 00:00:00,9999-12-31 23:59:59,Sainte-Foy-de-Belvès,,,DEP24@1860-07-01,135,0
COM24407@1942-01-01,24407,1942-01-01 00:00:00,9999-12-31 23:59:59,Sainte-Foy-de-Longas,,,DEP24@1860-07-01,240,0
COM24408@1942-01-01,24408,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Front-d'Alemps,,,DEP24@1860-07-01,262,0
COM24409@1942-01-01,24409,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Front-de-Pradoux,,,DEP24@1860-07-01,1161,0
COM24410@1942-01-01,24410,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Front-la-Rivière,,,DEP24@1860-07-01,516,0
COM24411@1942-01-01,24411,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Front-sur-Nizonne,,,DEP24@1860-07-01,155,0
COM24412@1942-01-01,24412,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Geniès,,,DEP24@1860-07-01,963,0
COM24413@1942-01-01,24413,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Georges-Blancaneix,,,DEP24@1860-07-01,227,0
COM24414@1942-01-01,24414,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Georges-de-Montclard,,,DEP24@1860-07-01,284,0
COM24415@1942-01-01,24415,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Géraud-de-Corps,,,DEP24@1860-07-01,190,0
COM24416@1942-01-01,24416,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Germain-de-Belvès,,,DEP24@1860-07-01,181,0
COM24417@1942-01-01,24417,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Germain-des-Prés,,,DEP24@1860-07-01,532,0
COM24418@1942-01-01,24418,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Germain-du-Salembre,,,DEP24@1860-07-01,929,0
COM24419@1942-01-01,24419,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Germain-et-Mons,,,DEP24@1860-07-01,784,0
COM24420@1942-01-01,24420,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Géry,,,DEP24@1860-07-01,226,0
COM24421@1942-01-01,24421,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Geyrac,,,DEP24@1860-07-01,220,0
COM24422@1942-01-01,24422,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Hilaire-d'Estissac,,,DEP24@1860-07-01,111,0
COM24423@1942-01-01,24423,1942-01-01 00:00:00,9999-12-31 23:59:59,Sainte-Innocence,,,DEP24@1860-07-01,98,0
COM24424@1942-01-01,24424,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Jean-d'Ataux,,,DEP24@1860-07-01,120,0
COM24425@1942-01-01,24425,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Jean-de-Côle,,,DEP24@1860-07-01,364,0
COM24426@1942-01-01,24426,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Jean-d'Estissac,,,DEP24@1860-07-01,162,0
COM24427@1942-01-01,24427,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Jean-d'Eyraud,,,DEP24@1860-07-01,189,0
COM24428@1942-01-01,24428,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Jory-de-Chalais,,,DEP24@1860-07-01,551,0
COM24429@1942-01-01,24429,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Jory-las-Bloux,,,DEP24@1860-07-01,247,0
COM24431@1942-01-01,24431,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Julien-de-Crempse,,,DEP24@1860-07-01,220,0
COM24432@1942-01-01,24432,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Julien-de-Lampon,,,DEP24@1860-07-01,622,0
COM24433@1942-01-01,24433,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Julien-d'Eymet,,,DEP24@1860-07-01,106,0
COM24434@1942-01-01,24434,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Just,,,DEP24@1860-07-01,124,0
COM24436@1942-01-01,24436,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Laurent-des-Hommes,,,DEP24@1860-07-01,1048,0
COM24437@1942-01-01,24437,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Laurent-des-Vignes,,,DEP24@1860-07-01,900,0
COM24438@1942-01-01,24438,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Laurent-la-Vallée,,,DEP24@1860-07-01,265,0
COM24441@1942-01-01,24441,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Léon-d'Issigeac,,,DEP24@1860-07-01,114,0
COM24442@1942-01-01,24442,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Léon-sur-l'Isle,,,DEP24@1860-07-01,2070,0
COM24443@1942-01-01,24443,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Léon-sur-Vézère,,,DEP24@1860-07-01,429,0
COM24444@1942-01-01,24444,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Louis-en-l'Isle,,,DEP24@1860-07-01,278,0
COM24445@1942-01-01,24445,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Marcel-du-Périgord,,,DEP24@1860-07-01,151,0
COM24446@1942-01-01,24446,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Marcory,,,DEP24@1860-07-01,55,0
COM24447@1942-01-01,24447,1942-01-01 00:00:00,9999-12-31 23:59:59,Sainte-Marie-de-Chignac,,,DEP24@1860-07-01,585,0
COM24448@1942-01-01,24448,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Martial-d'Albarède,,,DEP24@1860-07-01,485,0
COM24449@1942-01-01,24449,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Martial-d'Artenset,,,DEP24@1860-07-01,986,0
COM24451@1942-01-01,24451,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Martial-de-Valette,,,DEP24@1860-07-01,821,0
COM24452@1942-01-01,24452,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Martial-Viveyrol,,,DEP24@1860-07-01,202,0
COM24453@1942-01-01,24453,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Martin-de-Fressengeas,,,DEP24@1860-07-01,368,0
COM24455@1942-01-01,24455,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Martin-de-Ribérac,,,DEP24@1860-07-01,711,0
COM24456@1942-01-01,24456,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Martin-des-Combes,,,DEP24@1860-07-01,188,0
COM24457@1942-01-01,24457,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Martin-l'Astier,,,DEP24@1860-07-01,137,0
COM24458@1942-01-01,24458,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Martin-le-Pin,,,DEP24@1860-07-01,289,0
COM24459@1942-01-01,24459,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Maime-de-Péreyrol,,,DEP24@1860-07-01,276,0
COM24460@1942-01-01,24460,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Méard-de-Drône,,,DEP24@1860-07-01,484,0
COM24461@1942-01-01,24461,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Méard-de-Gurçon,,,DEP24@1860-07-01,770,0
COM24462@1942-01-01,24462,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Médard-de-Mussidan,,,DEP24@1860-07-01,1753,0
COM24463@1942-01-01,24463,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Médard-d'Excideuil,,,DEP24@1860-07-01,526,0
COM24464@1942-01-01,24464,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Mesmin,,,DEP24@1860-07-01,293,0
COM24465@1942-01-01,24465,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Michel-de-Double,,,DEP24@1860-07-01,253,0
COM24466@1942-01-01,24466,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Michel-de-Montaigne,,,DEP24@1860-07-01,351,0
COM24468@1942-01-01,24468,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Michel-de-Villadeix,,,DEP24@1860-07-01,317,0
COM24470@1942-01-01,24470,1942-01-01 00:00:00,9999-12-31 23:59:59,Sainte-Mondane,,,DEP24@1860-07-01,269,0
COM24471@1942-01-01,24471,1942-01-01 00:00:00,9999-12-31 23:59:59,Sainte-Nathalène,,,DEP24@1860-07-01,578,0
COM24473@1942-01-01,24473,1942-01-01 00:00:00,9999-12-31 23:59:59,Sainte-Orse,,,DEP24@1860-07-01,380,0
COM24474@1942-01-01,24474,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Pancrace,,,DEP24@1860-07-01,162,0
COM24475@1942-01-01,24475,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Pantaly-d'Ans,,,DEP24@1860-07-01,154,0
COM24476@1942-01-01,24476,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Pantaly-d'Excideuil,,,DEP24@1860-07-01,150,0
COM24477@1942-01-01,24477,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Pardoux-de-Drône,,,DEP24@1860-07-01,211,0
COM24478@1942-01-01,24478,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Pardoux-et-Vielvic,,,DEP24@1860-07-01,204,0
COM24479@1942-01-01,24479,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Pardoux-la-Rivière,,,DEP24@1860-07-01,1215,0
COM24480@1942-01-01,24480,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Paul-de-Serre,,,DEP24@1860-07-01,264,0
COM24481@1942-01-01,24481,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Paul-la-Roche,,,DEP24@1860-07-01,525,0
COM24482@1942-01-01,24482,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Paul-Lizonne,,,DEP24@1860-07-01,267,0
COM24483@1942-01-01,24483,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Perdoux,,,DEP24@1860-07-01,136,0
COM24484@1942-01-01,24484,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Pierre-de-Chignac,,,DEP24@1860-07-01,860,0
COM24485@1942-01-01,24485,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Pierre-de-Côle,,,DEP24@1860-07-01,480,0
COM24486@1942-01-01,24486,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Pierre-de-Frugie,,,DEP24@1860-07-01,380,0
COM24487@1942-01-01,24487,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Pierre-d'Eyraud,,,DEP24@1860-07-01,1762,0
COM24488@1942-01-01,24488,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Pompont,,,DEP24@1860-07-01,431,0
COM24489@1942-01-01,24489,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Priest-les-Fougères,,,DEP24@1860-07-01,377,0
COM24491@1942-01-01,24491,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Rabier,,,DEP24@1860-07-01,598,0
COM24492@1942-01-01,24492,1942-01-01 00:00:00,9999-12-31 23:59:59,Sainte-Radegonde,,,DEP24@1860-07-01,59,0
COM24493@1942-01-01,24493,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Raphaël,,,DEP24@1860-07-01,108,0
COM24494@1942-01-01,24494,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Rémy,,,DEP24@1860-07-01,448,0
COM24495@1942-01-01,24495,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Romain-de-Monpazier,,,DEP24@1860-07-01,92,0
COM24496@1942-01-01,24496,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Romain-et-Saint-Clément,,,DEP24@1860-07-01,328,0
COM24498@1942-01-01,24498,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Saud-Lacoussière,,,DEP24@1860-07-01,859,0
COM24499@1942-01-01,24499,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Sauveur,,,DEP24@1860-07-01,815,0
COM24500@1942-01-01,24500,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Sauveur-Lalande,,,DEP24@1860-07-01,144,0
COM24501@1942-01-01,24501,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Seurin-de-Prats,,,DEP24@1860-07-01,472,0
COM24502@1942-01-01,24502,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Séverin-d'Estissac,,,DEP24@1860-07-01,95,0
COM24503@1942-01-01,24503,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Sulpice-de-Mareuil,,,DEP24@1860-07-01,118,0
COM24504@1942-01-01,24504,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Sulpice-de-Roumagnac,,,DEP24@1860-07-01,251,0
COM24505@1942-01-01,24505,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Sulpice-d'Excideuil,,,DEP24@1860-07-01,313,0
COM24507@1942-01-01,24507,1942-01-01 00:00:00,9999-12-31 23:59:59,Sainte-Trie,,,DEP24@1860-07-01,114,0
COM24508@1942-01-01,24508,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Victor,,,DEP24@1860-07-01,210,0
COM24509@1942-01-01,24509,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Vincent-de-Connezac,,,DEP24@1860-07-01,622,0
COM24510@1942-01-01,24510,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Vincent-de-Cosse,,,DEP24@1860-07-01,352,0
COM24511@1942-01-01,24511,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Vincent-Jalmoutiers,,,DEP24@1860-07-01,240,0
COM24512@1942-01-01,24512,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Vincent-le-Paluel,,,DEP24@1860-07-01,269,0
COM24513@1942-01-01,24513,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Vincent-sur-l'Isle,,,DEP24@1860-07-01,280,0
COM24514@1942-01-01,24514,1942-01-01 00:00:00,9999-12-31 23:59:59,Saint-Vivien,,,DEP24@1860-07-01,274,0
COM24515@1942-01-01,24515,1942-01-01 00:00:00,9999-12-31 23:59:59,Salagnac,,,DEP24@1860-07-01,830,0
COM24517@1942-01-01,24517,1942-01-01 00:00:00,9999-12-31 23:59:59,Salles-de-Belvès,,,DEP24@1860-07-01,76,0
COM24518@1942-01-01,24518,1942-01-01 00:00:00,9999-12-31 23:59:59,Salon,,,DEP24@1860-07-01,272,0
COM24519@1942-01-01,24519,1942-01-01 00:00:00,9999-12-31 23:59:59,Sarlande,,,DEP24@1860-07-01,409,0
COM24521@1942-01-01,24521,1942-01-01 00:00:00,9999-12-31 23:59:59,Sarliac-sur-l'Isle,,,DEP24@1860-07-01,1051,0
COM24522@1942-01-01,24522,1942-01-01 00:00:00,9999-12-31 23:59:59,Sarrazac,,,DEP24@1860-07-01,373,0
COM24523@1942-01-01,24523,1942-01-01 00:00:00,9999-12-31 23:59:59,Saussignac,,,DEP24@1860-07-01,429,0
COM24524@1942-01-01,24524,1942-01-01 00:00:00,9999-12-31 23:59:59,Savignac-de-Miremont,,,DEP24@1860-07-01,171,0
COM24525@1942-01-01,24525,1942-01-01 00:00:00,9999-12-31 23:59:59,Savignac-de-Nontron,,,DEP24@1860-07-01,192,0
COM24526@1942-01-01,24526,1942-01-01 00:00:00,9999-12-31 23:59:59,Savignac-Lédrier,,,DEP24@1860-07-01,722,0
COM24527@1942-01-01,24527,1942-01-01 00:00:00,9999-12-31 23:59:59,Savignac-les-Églises,,,DEP24@1860-07-01,969,0
COM24528@1942-01-01,24528,1942-01-01 00:00:00,9999-12-31 23:59:59,Sceau-Saint-Angel,,,DEP24@1860-07-01,124,0
COM24529@1942-01-01,24529,1942-01-01 00:00:00,9999-12-31 23:59:59,Segonzac,,,DEP24@1860-07-01,206,0
COM24530@1942-01-01,24530,1942-01-01 00:00:00,9999-12-31 23:59:59,Sencenac-Puy-de-Fourches,,,DEP24@1860-07-01,236,0
COM24531@1942-01-01,24531,1942-01-01 00:00:00,9999-12-31 23:59:59,Sergeac,,,DEP24@1860-07-01,219,0
COM24532@1942-01-01,24532,1942-01-01 00:00:00,9999-12-31 23:59:59,Serres-et-Montguyard,,,DEP24@1860-07-01,237,0
COM24533@1942-01-01,24533,1942-01-01 00:00:00,9999-12-31 23:59:59,Servanches,,,DEP24@1860-07-01,94,0
COM24534@1942-01-01,24534,1942-01-01 00:00:00,9999-12-31 23:59:59,Sigoulès,,,DEP24@1860-07-01,944,0
COM24535@1942-01-01,24535,1942-01-01 00:00:00,9999-12-31 23:59:59,Simeyrols,,,DEP24@1860-07-01,252,0
COM24536@1942-01-01,24536,1942-01-01 00:00:00,9999-12-31 23:59:59,Singleyrac,,,DEP24@1860-07-01,312,0
COM24537@1942-01-01,24537,1942-01-01 00:00:00,9999-12-31 23:59:59,Siorac-de-Ribérac,,,DEP24@1860-07-01,257,0
COM24538@1942-01-01,24538,1942-01-01 00:00:00,9999-12-31 23:59:59,Siorac-en-Périgord,,,DEP24@1860-07-01,1022,0
COM24541@1942-01-01,24541,1942-01-01 00:00:00,9999-12-31 23:59:59,Soudat,,,DEP24@1860-07-01,90,0
COM24542@1942-01-01,24542,1942-01-01 00:00:00,9999-12-31 23:59:59,Soulaures,,,DEP24@1860-07-01,77,0
COM24543@1942-01-01,24543,1942-01-01 00:00:00,9999-12-31 23:59:59,Sourzac,,,DEP24@1860-07-01,1107,0
COM24544@1942-01-01,24544,1942-01-01 00:00:00,9999-12-31 23:59:59,Tamniès,,,DEP24@1860-07-01,381,0
COM24545@1942-01-01,24545,1942-01-01 00:00:00,9999-12-31 23:59:59,Teillots,,,DEP24@1860-07-01,99,0
COM24546@1942-01-01,24546,1942-01-01 00:00:00,9999-12-31 23:59:59,Temple-Laguyon,,,DEP24@1860-07-01,45,0
COM24548@1942-01-01,24548,1942-01-01 00:00:00,9999-12-31 23:59:59,Teyjat,,,DEP24@1860-07-01,277,0
COM24549@1942-01-01,24549,1942-01-01 00:00:00,9999-12-31 23:59:59,Thénac,,COM24275@1942-01-01;COM24342@1942-01-01,DEP24@1860-07-01,371,0
COM24550@1942-01-01,24550,1942-01-01 00:00:00,9999-12-31 23:59:59,Thenon,,,DEP24@1860-07-01,1267,0
COM24551@1942-01-01,24551,1942-01-01 00:00:00,9999-12-31 23:59:59,Thiviers,,,DEP24@1860-07-01,3031,0
COM24552@1942-01-01,24552,1942-01-01 00:00:00,9999-12-31 23:59:59,Thonac,,,DEP24@1860-07-01,259,0
COM24553@1942-01-01,24553,1942-01-01 00:00:00,9999-12-31 23:59:59,Tocane-Saint-Apre,,,DEP24@1860-07-01,1668,0
COM24554@1942-01-01,24554,1942-01-01 00:00:00,9999-12-31 23:59:59,La Tour-Blanche,,,DEP24@1860-07-01,422,0
COM24555@1942-01-01,24555,1942-01-01 00:00:00,9999-12-31 23:59:59,Tourtoirac,,,DEP24@1860-07-01,652,0
COM24557@1942-01-01,24557,1942-01-01 00:00:00,9999-12-31 23:59:59,Trélissac,,,DEP24@1860-07-01,6836,0
COM24558@1942-01-01,24558,1942-01-01 00:00:00,9999-12-31 23:59:59,Trémolat,,,DEP24@1860-07-01,595,0
COM24559@1942-01-01,24559,1942-01-01 00:00:00,9999-12-31 23:59:59,Tursac,,,DEP24@1860-07-01,347,0
COM24561@1942-01-01,24561,1942-01-01 00:00:00,9999-12-31 23:59:59,Valeuil,,,DEP24@1860-07-01,388,0
COM24562@1942-01-01,24562,1942-01-01 00:00:00,9999-12-31 23:59:59,Vallereuil,,,DEP24@1860-07-01,285,0
COM24563@1942-01-01,24563,1942-01-01 00:00:00,9999-12-31 23:59:59,Valojoulx,,,DEP24@1860-07-01,274,0
COM24564@1942-01-01,24564,1942-01-01 00:00:00,9999-12-31 23:59:59,Vanxains,,,DEP24@1860-07-01,702,0
COM24565@1942-01-01,24565,1942-01-01 00:00:00,9999-12-31 23:59:59,Varaignes,,,DEP24@1860-07-01,418,0
COM24566@1942-01-01,24566,1942-01-01 00:00:00,9999-12-31 23:59:59,Varennes,,,DEP24@1860-07-01,452,0
COM24567@1942-01-01,24567,1942-01-01 00:00:00,9999-12-31 23:59:59,Vaunac,,,DEP24@1860-07-01,272,0
COM24568@1942-01-01,24568,1942-01-01 00:00:00,9999-12-31 23:59:59,Vélines,,,DEP24@1860-07-01,1109,0
COM24569@1942-01-01,24569,1942-01-01 00:00:00,9999-12-31 23:59:59,Vendoire,,,DEP24@1860-07-01,151,0
COM24570@1942-01-01,24570,1942-01-01 00:00:00,9999-12-31 23:59:59,Verdon,,,DEP24@1860-07-01,46,0
COM24571@1942-01-01,24571,1942-01-01 00:00:00,9999-12-31 23:59:59,Vergt,,,DEP24@1860-07-01,1625,0
COM24572@1942-01-01,24572,1942-01-01 00:00:00,9999-12-31 23:59:59,Vergt-de-Biron,,,DEP24@1860-07-01,188,0
COM24573@1942-01-01,24573,1942-01-01 00:00:00,9999-12-31 23:59:59,Verteillac,,,DEP24@1860-07-01,644,0
COM24574@1942-01-01,24574,1942-01-01 00:00:00,9999-12-31 23:59:59,Veyrignac,,,DEP24@1860-07-01,333,0
COM24575@1942-01-01,24575,1942-01-01 00:00:00,9999-12-31 23:59:59,Veyrines-de-Domme,,,DEP24@1860-07-01,223,0
COM24576@1942-01-01,24576,1942-01-01 00:00:00,9999-12-31 23:59:59,Veyrines-de-Vergt,,,DEP24@1860-07-01,254,0
COM24577@1942-01-01,24577,1942-01-01 00:00:00,9999-12-31 23:59:59,Vézac,,,DEP24@1860-07-01,615,0
COM24579@1942-01-01,24579,1942-01-01 00:00:00,9999-12-31 23:59:59,Vieux-Mareuil,,,DEP24@1860-07-01,347,0
COM24580@1942-01-01,24580,1942-01-01 00:00:00,9999-12-31 23:59:59,Villac,,,DEP24@1860-07-01,257,0
COM24581@1942-01-01,24581,1942-01-01 00:00:00,9999-12-31 23:59:59,Villamblard,,,DEP24@1860-07-01,853,0
COM24582@1942-01-01,24582,1942-01-01 00:00:00,9999-12-31 23:59:59,Villars,,,DEP24@1860-07-01,476,0
COM24585@1942-01-01,24585,1942-01-01 00:00:00,9999-12-31 23:59:59,Villefranche-du-Périgord,,COM24400@1942-01-01,DEP24@1860-07-01,717,0
COM24586@1942-01-01,24586,1942-01-01 00:00:00,9999-12-31 23:59:59,Villetoureix,,,DEP24@1860-07-01,889,0
COM24587@1942-01-01,24587,1942-01-01 00:00:00,9999-12-31 23:59:59,Vitrac,,,DEP24@1860-07-01,857,0
COM24002@1942-01-01,24002,1942-01-01 00:00:00,9999-12-31 23:59:59,Agonac,,,DEP24@1860-07-01,1718,0
COM24004@1942-01-01,24004,1942-01-01 00:00:00,9999-12-31 23:59:59,Ajat,,,DEP24@1860-07-01,345,0
COM24005@1942-01-01,24005,1942-01-01 00:00:00,9999-12-31 23:59:59,Alles-sur-Dordogne,,,DEP24@1860-07-01,375,0
COM24006@1942-01-01,24006,1942-01-01 00:00:00,9999-12-31 23:59:59,Allas-les-Mines,,,DEP24@1860-07-01,201,0
COM24007@1942-01-01,24007,1942-01-01 00:00:00,9999-12-31 23:59:59,Allemans,,,DEP24@1860-07-01,576,0
COM24008@1942-01-01,24008,1942-01-01 00:00:00,9999-12-31 23:59:59,Angoisse,,,DEP24@1860-07-01,637,0
COM24009@1942-01-01,24009,1942-01-01 00:00:00,9999-12-31 23:59:59,Anlhiac,,,DEP24@1860-07-01,287,0
COM24010@1942-01-01,24010,1942-01-01 00:00:00,9999-12-31 23:59:59,Annesse-et-Beaulieu,,,DEP24@1860-07-01,1493,0
COM24011@1942-01-01,24011,1942-01-01 00:00:00,9999-12-31 23:59:59,Antonne-et-Trigonant,,,DEP24@1860-07-01,1213,0
COM24012@1942-01-01,24012,1942-01-01 00:00:00,9999-12-31 23:59:59,Archignac,,,DEP24@1860-07-01,338,0
COM24014@1942-01-01,24014,1942-01-01 00:00:00,9999-12-31 23:59:59,Aubas,,,DEP24@1860-07-01,634,0
COM24015@1942-01-01,24015,1942-01-01 00:00:00,9999-12-31 23:59:59,Audrix,,,DEP24@1860-07-01,288,0
COM24016@1942-01-01,24016,1942-01-01 00:00:00,9999-12-31 23:59:59,Augignac,,,DEP24@1860-07-01,830,0
COM24018@1942-01-01,24018,1942-01-01 00:00:00,9999-12-31 23:59:59,Auriac-du-Périgord,,,DEP24@1860-07-01,400,0
COM24019@1942-01-01,24019,1942-01-01 00:00:00,9999-12-31 23:59:59,Azerat,,,DEP24@1860-07-01,437,0
COM24020@1942-01-01,24020,1942-01-01 00:00:00,9999-12-31 23:59:59,La Bachellerie,,,DEP24@1860-07-01,923,0
COM24021@1942-01-01,24021,1942-01-01 00:00:00,9999-12-31 23:59:59,Badefols-d'Ans,,,DEP24@1860-07-01,445,0
COM24023@1942-01-01,24023,1942-01-01 00:00:00,9999-12-31 23:59:59,Baneuil,,,DEP24@1860-07-01,354,0
COM24024@1942-01-01,24024,1942-01-01 00:00:00,9999-12-31 23:59:59,Bardou,,,DEP24@1860-07-01,41,0
COM24025@1942-01-01,24025,1942-01-01 00:00:00,9999-12-31 23:59:59,Bars,,,DEP24@1860-07-01,230,0
COM24027@1942-01-01,24027,1942-01-01 00:00:00,9999-12-31 23:59:59,Bayac,,,DEP24@1860-07-01,349,0
COM24029@1942-01-01,24029,1942-01-01 00:00:00,9999-12-31 23:59:59,Beaupouyet,,,DEP24@1860-07-01,493,0
COM24030@1942-01-01,24030,1942-01-01 00:00:00,9999-12-31 23:59:59,Beauregard-de-Terrasson,,,DEP24@1860-07-01,716,0
