id,insee_code,name,start_datetime,end_datetime,successors,ancestors,population,insee_modification
29089@1942-01-01,29089,Kergloff,1942-01-01 00:00:00,9999-12-31 23:59:59,,,937,0
29090@1942-01-01,29090,Kerlaz,1942-01-01 00:00:00,9999-12-31 23:59:59,,,830,0
29091@1942-01-01,29091,Kerlouan,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2254,0
29092@1942-01-01,29092,Kernével,1942-01-01 00:00:00,1973-12-31 23:59:59,29241@1942-01-01,,NULL,330
29093@1942-01-01,29093,Kernilis,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1434,0
29094@1942-01-01,29094,Kernouës,1942-01-01 00:00:00,9999-12-31 23:59:59,,,730,0
29095@1942-01-01,29095,Kersaint-Plabennec,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1357,0
29096@1942-01-01,29096,Lambézellec,1942-01-01 00:00:00,1945-04-28 23:59:59,29019@1942-01-01,,NULL,310
29097@1942-01-01,29097,Lampaul-Guimiliau,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2067,0
29098@1942-01-01,29098,Lampaul-Plouarzel,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2080,0
29099@1942-01-01,29099,Lampaul-Ploudalmézeau,1942-01-01 00:00:00,9999-12-31 23:59:59,,,810,0
29100@1942-01-01,29100,Lanarvily,1942-01-01 00:00:00,9999-12-31 23:59:59,,,435,0
29101@1942-01-01,29101,Landéda,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3603,0
29102@1942-01-01,29102,Landeleau,1942-01-01 00:00:00,9999-12-31 23:59:59,,,964,0
29103@1942-01-01,29103,Landerneau,1942-01-01 00:00:00,9999-12-31 23:59:59,,,15443,0
29104@1942-01-01,29104,Landévennec,1942-01-01 00:00:00,9999-12-31 23:59:59,,,341,0
29105@1942-01-01,29105,Landivisiau,1942-01-01 00:00:00,9999-12-31 23:59:59,,,9108,0
29106@1942-01-01,29106,Landrévarzec,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1786,0
29107@1942-01-01,29107,Landudal,1942-01-01 00:00:00,9999-12-31 23:59:59,,,858,0
29108@1942-01-01,29108,Landudec,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1360,0
29109@1942-01-01,29109,Landunvez,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1472,0
29110@1942-01-01,29110,Langolen,1942-01-01 00:00:00,9999-12-31 23:59:59,,,879,0
29111@1942-01-01,29111,Lanhouarneau,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1291,0
29112@1942-01-01,29112,Lanildut,1942-01-01 00:00:00,9999-12-31 23:59:59,,,949,0
29113@1942-01-01,29113,Lanmeur,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2193,0
29114@1942-01-01,29114,Lannéanou,1942-01-01 00:00:00,9999-12-31 23:59:59,,,373,0
29115@1942-01-01,29115,Lannédern,1942-01-01 00:00:00,9999-12-31 23:59:59,,,323,0
29116@1942-01-01,29116,Lanneuffret,1942-01-01 00:00:00,9999-12-31 23:59:59,,,137,0
29117@1942-01-01,29117,Lannilis,1942-01-01 00:00:00,9999-12-31 23:59:59,,,5378,0
29118@1942-01-01,29118,Lanriec,1942-01-01 00:00:00,1959-02-21 23:59:59,29039@1942-01-01,,NULL,310
29119@1942-01-01,29119,Lanrivoaré,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1444,0
29120@1942-01-01,29120,Lanvéoc,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2205,0
29121@1942-01-01,29121,Larret,1942-01-01 00:00:00,1970-12-31 23:59:59,29221@1942-01-01,,NULL,310
29122@1942-01-01,29122,Laz,1942-01-01 00:00:00,9999-12-31 23:59:59,,,678,0
29123@1942-01-01,29123,Lennon,1942-01-01 00:00:00,9999-12-31 23:59:59,,,835,0
29124@1942-01-01,29124,Lesneven,1942-01-01 00:00:00,9999-12-31 23:59:59,,,7229,0
29125@1942-01-01,29125,Leuhan,1942-01-01 00:00:00,9999-12-31 23:59:59,,,788,0
29126@1942-01-01,29126,Loc-Brévalaire,1942-01-01 00:00:00,9999-12-31 23:59:59,,,198,0
29127@1942-01-01,29127,Loc-Eguiner,1942-01-01 00:00:00,1955-06-02 23:59:59,29127@1955-06-03,,NULL,100
29128@1942-01-01,29128,Loc-Eguiner,1942-01-01 00:00:00,9999-12-31 23:59:59,,,361,0
29129@1942-01-01,29129,Locmaria,1942-01-01 00:00:00,1955-06-02 23:59:59,29129@1955-06-03,,NULL,100
29130@1942-01-01,29130,Locmaria-Plouzané,1942-01-01 00:00:00,9999-12-31 23:59:59,,,4864,0
29131@1942-01-01,29131,Locmélar,1942-01-01 00:00:00,9999-12-31 23:59:59,,,449,0
29132@1942-01-01,29132,Locquénolé,1942-01-01 00:00:00,9999-12-31 23:59:59,,,814,0
29133@1942-01-01,29133,Locquirec,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1354,0
29134@1942-01-01,29134,Locronan,1942-01-01 00:00:00,9999-12-31 23:59:59,,,812,0
29135@1942-01-01,29135,Loctudy,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3995,0
29136@1942-01-01,29136,Locunolé,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1139,0
29137@1942-01-01,29137,Logonna-Daoulas,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2110,0
29138@1942-01-01,29138,Logonna-Quimerch,1942-01-01 00:00:00,1965-01-31 23:59:59,29302@1965-02-01,,NULL,310
29139@1942-01-01,29139,Lopérec,1942-01-01 00:00:00,9999-12-31 23:59:59,,,835,0
29140@1942-01-01,29140,Loperhet,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3588,0
29141@1942-01-01,29141,Loqueffret,1942-01-01 00:00:00,9999-12-31 23:59:59,,,382,0
29142@1942-01-01,29142,Lothey,1942-01-01 00:00:00,9999-12-31 23:59:59,,,461,0
29143@1942-01-01,29143,Mahalon,1942-01-01 00:00:00,9999-12-31 23:59:59,,,937,0
29144@1942-01-01,29144,La Martyre,1942-01-01 00:00:00,9999-12-31 23:59:59,,,766,0
29145@1942-01-01,29145,Meilars,1942-01-01 00:00:00,2001-02-03 23:59:59,29145@2001-02-04,,NULL,100
29146@1942-01-01,29146,Melgven,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3408,0
29147@1942-01-01,29147,Mellac,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2833,0
29148@1942-01-01,29148,Mespaul,1942-01-01 00:00:00,9999-12-31 23:59:59,,,918,0
29149@1942-01-01,29149,Milizac,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3426,0
29150@1942-01-01,29150,Moëlan-sur-Mer,1942-01-01 00:00:00,9999-12-31 23:59:59,,,7033,0
29151@1942-01-01,29151,Morlaix,1942-01-01 00:00:00,9999-12-31 23:59:59,,29200@1942-01-01,15264,0
29152@1942-01-01,29152,Motreff,1942-01-01 00:00:00,9999-12-31 23:59:59,,,711,0
29153@1942-01-01,29153,Névez,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2682,0
29154@1942-01-01,29154,Nizon,1942-01-01 00:00:00,1955-01-27 23:59:59,29217@1942-01-01,,NULL,310
29155@1942-01-01,29155,Ouessant,1942-01-01 00:00:00,9999-12-31 23:59:59,,,877,0
29156@1942-01-01,29156,Pencran,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1862,0
29157@1942-01-01,29157,Penhars,1942-01-01 00:00:00,1960-02-12 23:59:59,29232@1942-01-01,,NULL,310
29158@1942-01-01,29158,Penmarch,1942-01-01 00:00:00,9999-12-31 23:59:59,,,5401,0
29159@1942-01-01,29159,Peumérit,1942-01-01 00:00:00,2012-08-03 23:59:59,29159@2012-08-04,,NULL,100
29160@1942-01-01,29160,Plabennec,1942-01-01 00:00:00,9999-12-31 23:59:59,,,8276,0
29161@1942-01-01,29161,Pleuven,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2728,0
29162@1942-01-01,29162,Pleyben,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3710,0
29163@1942-01-01,29163,Pleyber-Christ,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3083,0
29164@1942-01-01,29164,Ploaré,1942-01-01 00:00:00,1945-06-13 23:59:59,29046@1942-01-01,,NULL,310
29165@1942-01-01,29165,Plobannalec,1942-01-01 00:00:00,2001-02-03 23:59:59,29165@2001-02-04,,NULL,100
29166@1942-01-01,29166,Ploéven,1942-01-01 00:00:00,9999-12-31 23:59:59,,,531,0
29167@1942-01-01,29167,Plogastel-Saint-Germain,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1866,0
29168@1942-01-01,29168,Plogoff,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1245,0
29169@1942-01-01,29169,Plogonnec,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3057,0
29170@1942-01-01,29170,Plomelin,1942-01-01 00:00:00,9999-12-31 23:59:59,,,4168,0
29171@1942-01-01,29171,Plomeur,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3797,0
29172@1942-01-01,29172,Plomodiern,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2148,0
29173@1942-01-01,29173,Plonéis,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2138,0
29174@1942-01-01,29174,Plonéour-Lanvern,1942-01-01 00:00:00,9999-12-31 23:59:59,,,6014,0
29175@1942-01-01,29175,Plonévez-du-Faou,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2147,0
29176@1942-01-01,29176,Plonévez-Porzay,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1795,0
29177@1942-01-01,29177,Plouarzel,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3713,0
29280@1942-01-01,29280,Telgruc-sur-Mer,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2120,0
29281@1942-01-01,29281,Tourch,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1014,0
29282@1942-01-01,29282,Trébabu,1942-01-01 00:00:00,9999-12-31 23:59:59,,,347,0
29283@1942-01-01,29283,Tréboul,1942-01-01 00:00:00,1945-06-13 23:59:59,29046@1942-01-01,,NULL,310
29284@1942-01-01,29284,Treffiagat,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2430,0
29285@1942-01-01,29285,Tréflaouénan,1942-01-01 00:00:00,9999-12-31 23:59:59,,,517,0
29286@1942-01-01,29286,Tréflévénez,1942-01-01 00:00:00,9999-12-31 23:59:59,,,261,0
29287@1942-01-01,29287,Tréflez,1942-01-01 00:00:00,9999-12-31 23:59:59,,,922,0
29288@1942-01-01,29288,Trégarantec,1942-01-01 00:00:00,9999-12-31 23:59:59,,,560,0
29289@1942-01-01,29289,Trégarvan,1942-01-01 00:00:00,9999-12-31 23:59:59,,,143,0
29290@1942-01-01,29290,Tréglonou,1942-01-01 00:00:00,9999-12-31 23:59:59,,,620,0
29291@1942-01-01,29291,Trégourez,1942-01-01 00:00:00,9999-12-31 23:59:59,,,991,0
29292@1942-01-01,29292,Tréguennec,1942-01-01 00:00:00,9999-12-31 23:59:59,,,320,0
29293@1942-01-01,29293,Trégunc,1942-01-01 00:00:00,9999-12-31 23:59:59,,,7056,0
29294@1942-01-01,29294,Le Tréhou,1942-01-01 00:00:00,9999-12-31 23:59:59,,,618,0
29295@1942-01-01,29295,Trémaouézan,1942-01-01 00:00:00,9999-12-31 23:59:59,,,535,0
29296@1942-01-01,29296,Tréméoc,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1303,0
29297@1942-01-01,29297,Tréméven,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2279,0
29298@1942-01-01,29298,Tréogat,1942-01-01 00:00:00,9999-12-31 23:59:59,,,563,0
29299@1942-01-01,29299,Tréouergat,1942-01-01 00:00:00,9999-12-31 23:59:59,,,319,0
29300@1942-01-01,29300,Le Trévoux,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1558,0
29301@1942-01-01,29301,Trézilidé,1942-01-01 00:00:00,9999-12-31 23:59:59,,,300,0
29178@1942-01-01,29178,Ploudalmézeau,1942-01-01 00:00:00,9999-12-31 23:59:59,,,6263,0
29179@1942-01-01,29179,Ploudaniel,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3653,0
29180@1942-01-01,29180,Ploudiry,1942-01-01 00:00:00,9999-12-31 23:59:59,,,905,0
29181@1942-01-01,29181,Plouédern,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2788,0
29182@1942-01-01,29182,Plouégat-Guérand,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1110,0
29183@1942-01-01,29183,Plouégat-Moysan,1942-01-01 00:00:00,9999-12-31 23:59:59,,,670,0
29184@1942-01-01,29184,Plouénan,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2517,0
29185@1942-01-01,29185,Plouescat,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3557,0
29186@1942-01-01,29186,Plouézoch,1942-01-01 00:00:00,2002-04-13 23:59:59,29186@2002-04-14,,NULL,100
29187@1942-01-01,29187,Plougar,1942-01-01 00:00:00,9999-12-31 23:59:59,,,788,0
29188@1942-01-01,29188,Plougasnou,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3108,0
29189@1942-01-01,29189,Plougastel-Daoulas,1942-01-01 00:00:00,9999-12-31 23:59:59,,,13101,0
29190@1942-01-01,29190,Plougonvelin,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3946,0
29191@1942-01-01,29191,Plougonven,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3371,0
29192@1942-01-01,29192,Plougoulm,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1782,0
29193@1942-01-01,29193,Plougourvest,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1392,0
29194@1942-01-01,29194,Plouguer,1942-01-01 00:00:00,1956-12-31 23:59:59,29024@1957-01-01,,NULL,310
29195@1942-01-01,29195,Plouguerneau,1942-01-01 00:00:00,9999-12-31 23:59:59,,,6411,0
29196@1942-01-01,29196,Plouguin,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2108,0
29197@1942-01-01,29197,Plouhinec,1942-01-01 00:00:00,9999-12-31 23:59:59,,,4106,0
29198@1942-01-01,29198,Plouider,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1972,0
29199@1942-01-01,29199,Plouigneau,1942-01-01 00:00:00,9999-12-31 23:59:59,,,4833,0
29200@1942-01-01,29200,Ploujean,1942-01-01 00:00:00,1959-02-21 23:59:59,29151@1942-01-01,,NULL,310
29201@1942-01-01,29201,Ploumoguer,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1941,0
29202@1942-01-01,29202,Plounéour-Ménez,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1283,0
29203@1942-01-01,29203,Plounéour-Trez,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1249,0
29204@1942-01-01,29204,Plounéventer,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2105,0
29205@1942-01-01,29205,Plounévézel,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1223,0
29206@1942-01-01,29206,Plounévez-Lochrist,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2390,0
29207@1942-01-01,29207,Plourin,1942-01-01 00:00:00,1955-11-03 23:59:59,29207@1955-11-04,,NULL,100
29208@1942-01-01,29208,Plourin,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1228,0
29209@1942-01-01,29209,Plouvien,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3715,0
29210@1942-01-01,29210,Plouvorn,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2813,0
29211@1942-01-01,29211,Plouyé,1942-01-01 00:00:00,9999-12-31 23:59:59,,,712,0
29212@1942-01-01,29212,Plouzané,1942-01-01 00:00:00,9999-12-31 23:59:59,,,12175,0
29213@1942-01-01,29213,Plouzévédé,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1793,0
29214@1942-01-01,29214,Plovan,1942-01-01 00:00:00,9999-12-31 23:59:59,,,669,0
29215@1942-01-01,29215,Plozévet,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2959,0
29216@1942-01-01,29216,Pluguffan,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3847,0
29217@1942-01-01,29217,Pont-Aven,1942-01-01 00:00:00,9999-12-31 23:59:59,,29154@1942-01-01,2842,0
29218@1942-01-01,29218,Pont-Croix,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1601,0
29219@1942-01-01,29219,Le Ponthou,1942-01-01 00:00:00,9999-12-31 23:59:59,,,169,0
29220@1942-01-01,29220,Pont-l'Abbé,1942-01-01 00:00:00,9999-12-31 23:59:59,,,8304,0
29221@1942-01-01,29221,Porspoder,1942-01-01 00:00:00,9999-12-31 23:59:59,,29121@1942-01-01,1796,0
29222@1942-01-01,29222,Port-Launay,1942-01-01 00:00:00,9999-12-31 23:59:59,,,406,0
29223@1942-01-01,29223,Pouldavid-sur-Mer,1942-01-01 00:00:00,1945-06-13 23:59:59,29046@1942-01-01,,NULL,310
29224@1942-01-01,29224,Pouldergat,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1230,0
29225@1942-01-01,29225,Pouldreuzic,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2132,0
29226@1942-01-01,29226,Poullan-sur-Mer,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1546,0
29227@1942-01-01,29227,Poullaouen,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1335,0
29228@1942-01-01,29228,Primelin,1942-01-01 00:00:00,9999-12-31 23:59:59,,,729,0
29229@1942-01-01,29229,Quéménéven,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1134,0
29230@1942-01-01,29230,Querrien,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1737,0
29231@1942-01-01,29231,Quimerch,1942-01-01 00:00:00,1965-01-31 23:59:59,29302@1965-02-01,,NULL,310
29232@1942-01-01,29232,Quimper,1942-01-01 00:00:00,9999-12-31 23:59:59,,29050@1942-01-01;29088@1942-01-01;29157@1942-01-01,63532,0
29233@1942-01-01,29233,Quimperlé,1942-01-01 00:00:00,9999-12-31 23:59:59,,,11978,0
29234@1942-01-01,29234,Rédené,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2898,0
29235@1942-01-01,29235,Le Relecq-Kerhuon,1942-01-01 00:00:00,9999-12-31 23:59:59,,,11323,0
29236@1942-01-01,29236,Riec-sur-Bélon,1942-01-01 00:00:00,9999-12-31 23:59:59,,,4111,0
29237@1942-01-01,29237,Roche,1942-01-01 00:00:00,1979-06-14 23:59:59,29237@1979-06-15,,NULL,100
29238@1942-01-01,29238,Roscanvel,1942-01-01 00:00:00,9999-12-31 23:59:59,,,861,0
29239@1942-01-01,29239,Roscoff,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3434,0
29240@1942-01-01,29240,Rosnoën,1942-01-01 00:00:00,9999-12-31 23:59:59,,,940,0
29241@1942-01-01,29241,Rosporden,1942-01-01 00:00:00,9999-12-31 23:59:59,,29092@1942-01-01,7507,0
29242@1942-01-01,29242,Rumengol,1942-01-01 00:00:00,1970-12-31 23:59:59,29053@1942-01-01,,NULL,310
29243@1942-01-01,29243,Saint-Coulitz,1942-01-01 00:00:00,9999-12-31 23:59:59,,,415,0
29244@1942-01-01,29244,Saint-Derrien,1942-01-01 00:00:00,9999-12-31 23:59:59,,,814,0
29245@1942-01-01,29245,Saint-Divy,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1444,0
29246@1942-01-01,29246,Saint-Eloy,1942-01-01 00:00:00,9999-12-31 23:59:59,,,222,0
29247@1942-01-01,29247,Saint-Évarzec,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3555,0
29248@1942-01-01,29248,Saint-Frégant,1942-01-01 00:00:00,9999-12-31 23:59:59,,,751,0
29249@1942-01-01,29249,Saint-Goazec,1942-01-01 00:00:00,9999-12-31 23:59:59,,,721,0
29250@1942-01-01,29250,Saint-Hernin,1942-01-01 00:00:00,9999-12-31 23:59:59,,,751,0
29251@1942-01-01,29251,Saint-Jean-du-Doigt,1942-01-01 00:00:00,9999-12-31 23:59:59,,,617,0
29252@1942-01-01,29252,Saint-Jean-Trolimon,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1006,0
29253@1942-01-01,29253,Saint-Marc,1942-01-01 00:00:00,1945-04-28 23:59:59,29019@1942-01-01,,NULL,310
29254@1942-01-01,29254,Saint-Martin-des-Champs,1942-01-01 00:00:00,9999-12-31 23:59:59,,,4731,0
29255@1942-01-01,29255,Saint-Méen,1942-01-01 00:00:00,9999-12-31 23:59:59,,,869,0
29256@1942-01-01,29256,Saint-Nic,1942-01-01 00:00:00,9999-12-31 23:59:59,,,757,0
29257@1942-01-01,29257,Saint-Pabu,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2060,0
29258@1942-01-01,29258,Saint-Pierre-Quilbignon,1942-01-01 00:00:00,1945-04-28 23:59:59,29019@1942-01-01,,NULL,310
29259@1942-01-01,29259,Saint-Pol-de-Léon,1942-01-01 00:00:00,9999-12-31 23:59:59,,,6618,0
29260@1942-01-01,29260,Saint-Renan,1942-01-01 00:00:00,9999-12-31 23:59:59,,,7815,0
29261@1942-01-01,29261,Saint-Rivoal,1942-01-01 00:00:00,9999-12-31 23:59:59,,,170,0
29262@1942-01-01,29262,Saint-Sauveur,1942-01-01 00:00:00,9999-12-31 23:59:59,,,804,0
29263@1942-01-01,29263,Saint-Ségal,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1025,0
29264@1942-01-01,29264,Saint-Servais,1942-01-01 00:00:00,9999-12-31 23:59:59,,,835,0
29265@1942-01-01,29265,Sainte-Sève,1942-01-01 00:00:00,9999-12-31 23:59:59,,,944,0
29266@1942-01-01,29266,Saint-Thégonnec,1942-01-01 00:00:00,2015-12-31 23:59:59,29266@2016-01-01,,2666,331
29267@1942-01-01,29267,Saint-Thois,1942-01-01 00:00:00,9999-12-31 23:59:59,,,708,0
29268@1942-01-01,29268,Saint-Thonan,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1568,0
29269@1942-01-01,29269,Saint-Thurien,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1030,0
29270@1942-01-01,29270,Saint-Urbain,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1610,0
29271@1942-01-01,29271,Saint-Vougay,1942-01-01 00:00:00,9999-12-31 23:59:59,,,916,0
29272@1942-01-01,29272,Saint-Yvy,1942-01-01 00:00:00,2005-09-15 23:59:59,29272@2005-09-16,,NULL,100
29273@1942-01-01,29273,Santec,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2335,0
29274@1942-01-01,29274,Scaër,1942-01-01 00:00:00,9999-12-31 23:59:59,,,5361,0
29275@1942-01-01,29275,Scrignac,1942-01-01 00:00:00,9999-12-31 23:59:59,,,807,0
29276@1942-01-01,29276,Sibiril,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1234,0
29277@1942-01-01,29277,Sizun,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2245,0
29278@1942-01-01,29278,Spézet,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1800,0
29279@1942-01-01,29279,Taulé,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2985,0
30280@1942-01-01,30280,Saint-Laurent-le-Minier,1942-01-01 00:00:00,9999-12-31 23:59:59,,,360,0
30281@1942-01-01,30281,Saint-Mamert-du-Gard,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1588,0
30282@1942-01-01,30282,Saint-Marcel-de-Careiret,1942-01-01 00:00:00,9999-12-31 23:59:59,,,834,0
30283@1942-01-01,30283,Saint-Martial,1942-01-01 00:00:00,9999-12-31 23:59:59,,,176,0
30284@1942-01-01,30284,Saint-Martin-de-Valgalgues,1942-01-01 00:00:00,9999-12-31 23:59:59,,,4289,0
30285@1942-01-01,30285,Saint-Maurice-de-Cazevieille,1942-01-01 00:00:00,9999-12-31 23:59:59,,,699,0
30286@1942-01-01,30286,Saint-Maximin,1942-01-01 00:00:00,9999-12-31 23:59:59,,,700,0
30287@1942-01-01,30287,Saint-Michel-d'Euzet,1942-01-01 00:00:00,9999-12-31 23:59:59,,,613,0
30288@1942-01-01,30288,Saint-Nazaire,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1199,0
30289@1942-01-01,30289,Saint-Nazaire-des-Gardies,1942-01-01 00:00:00,9999-12-31 23:59:59,,,79,0
30290@1942-01-01,30290,Saint-Paulet-de-Caisson,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1783,0
30291@1942-01-01,30291,Saint-Paul-la-Coste,1942-01-01 00:00:00,9999-12-31 23:59:59,,,295,0
30292@1942-01-01,30292,Saint-Pons-la-Calm,1942-01-01 00:00:00,9999-12-31 23:59:59,,,420,0
30293@1942-01-01,30293,Saint-Privat-de-Champclos,1942-01-01 00:00:00,9999-12-31 23:59:59,,,336,0
30294@1942-01-01,30294,Saint-Privat-des-Vieux,1942-01-01 00:00:00,9999-12-31 23:59:59,,,4940,0
30295@1942-01-01,30295,Saint-Quentin-la-Poterie,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2955,0
30296@1942-01-01,30296,Saint-Roman-de-Codières,1942-01-01 00:00:00,9999-12-31 23:59:59,,,197,0
30297@1942-01-01,30297,Saint-Sauveur-des-Pourcils,1942-01-01 00:00:00,1987-07-05 23:59:59,30297@1987-07-06,,NULL,100
30298@1942-01-01,30298,Saint-Sébastien,1942-01-01 00:00:00,1976-05-04 23:59:59,30298@1976-05-05,,NULL,100
30299@1942-01-01,30299,Saint-Siffret,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1053,0
30300@1942-01-01,30300,Saint-Théodorit,1942-01-01 00:00:00,9999-12-31 23:59:59,,,500,0
30301@1942-01-01,30301,Saint-Victor-des-Oules,1942-01-01 00:00:00,9999-12-31 23:59:59,,,304,0
30302@1942-01-01,30302,Saint-Victor-la-Coste,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1982,0
30303@1942-01-01,30303,Saint-Victor-de-Malcap,1942-01-01 00:00:00,9999-12-31 23:59:59,,,829,0
30304@1942-01-01,30304,Salazac,1942-01-01 00:00:00,9999-12-31 23:59:59,,,181,0
30305@1942-01-01,30305,Salindres,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3209,0
30306@1942-01-01,30306,Salinelles,1942-01-01 00:00:00,9999-12-31 23:59:59,,,552,0
30307@1942-01-01,30307,Les Salles-du-Gardon,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2618,0
30308@1942-01-01,30308,Sanilhac-et-Sagriès,1942-01-01 00:00:00,1981-12-31 23:59:59,30308@1982-01-01,,NULL,100
30309@1942-01-01,30309,Sardan,1942-01-01 00:00:00,9999-12-31 23:59:59,,,279,0
30310@1942-01-01,30310,Saumane,1942-01-01 00:00:00,9999-12-31 23:59:59,,,260,0
30311@1942-01-01,30311,Sauve,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1974,0
30312@1942-01-01,30312,Sauveterre,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1850,0
30313@1942-01-01,30313,Sauzet,1942-01-01 00:00:00,9999-12-31 23:59:59,,,718,0
30314@1942-01-01,30314,Savignargues,1942-01-01 00:00:00,9999-12-31 23:59:59,,,233,0
30315@1942-01-01,30315,Saze,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1960,0
30316@1942-01-01,30316,Sénéchas,1942-01-01 00:00:00,9999-12-31 23:59:59,,,242,0
30317@1942-01-01,30317,Sernhac,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1737,0
30318@1942-01-01,30318,Servas,1942-01-01 00:00:00,9999-12-31 23:59:59,,,201,0
30319@1942-01-01,30319,Serviers-et-Labaume,1942-01-01 00:00:00,9999-12-31 23:59:59,,,585,0
