siren;nom;nature;fiscalite;nb_com;ptot;pmun;insee;nom_com;ptot_com;pmun_com
200000388;CC du Sud Morvan;CC;FA;7;3283;3224;58301;Vandenesse;354;346
200000388;CC du Sud Morvan;CC;FA;7;3283;3224;58277;Sermages;227;223
200000388;CC du Sud Morvan;CC;FA;7;3283;3224;58219;Préporché;211;207
200000388;CC du Sud Morvan;CC;FA;7;3283;3224;58173;Montaron;169;167
200000388;CC du Sud Morvan;CC;FA;7;3283;3224;58161;Maux;143;141
200000420;CC de la Voge vers les Rives de la Moselle;CC;FA;11;15334;14798;88530;Xertigny;2843;2795
200000420;CC de la Voge vers les Rives de la Moselle;CC;FA;11;15334;14798;88225;Hadol;2373;2231
200000420;CC de la Voge vers les Rives de la Moselle;CC;FA;11;15334;14798;88358;Pouxeux;1991;1962
200000420;CC de la Voge vers les Rives de la Moselle;CC;FA;11;15334;14798;88011;Arches;1846;1726
200000420;CC de la Voge vers les Rives de la Moselle;CC;FA;11;15334;14798;88481;Uriménil;1374;1353
200000420;CC de la Voge vers les Rives de la Moselle;CC;FA;11;15334;14798;88371;Raon-aux-Bois;1195;1154
200000420;CC de la Voge vers les Rives de la Moselle;CC;FA;11;15334;14798;88012;Archettes;1098;1084
200000420;CC de la Voge vers les Rives de la Moselle;CC;FA;11;15334;14798;88048;Bellefontaine;980;952
200000420;CC de la Voge vers les Rives de la Moselle;CC;FA;11;15334;14798;88028;La Baffe;705;630
200000420;CC de la Voge vers les Rives de la Moselle;CC;FA;11;15334;14798;88134;Dinozé;500;486
200000420;CC de la Voge vers les Rives de la Moselle;CC;FA;11;15334;14798;88250;Jarménil;429;425
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;FPU;9;30344;29570;44129;Pontchâteau;9367;9140
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;FPU;9;30344;29570;44098;Missillac;4649;4557
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;FPU;9;30344;29570;44161;Saint-Gildas-des-Bois;3477;3339
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;FPU;9;30344;29570;44068;Guenrouet;2885;2833
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;FPU;9;30344;29570;44050;Crossac;2703;2579
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;FPU;9;30344;29570;44152;Sainte-Anne-sur-Brivet;2353;2316
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;FPU;9;30344;29570;44189;Sainte-Reine-de-Bretagne;1885;1849
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;FPU;9;30344;29570;44053;Drefféac;1572;1529
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;FPU;9;30344;29570;44196;Sévérac;1453;1428
200000446;CC du Brannais (C.C.B);CC;FPU;8;3970;3870;33071;Branne;1202;1172
200000446;CC du Brannais (C.C.B);CC;FPU;8;3970;3870;33194;Grézillac;697;677
200000446;CC du Brannais (C.C.B);CC;FPU;8;3970;3870;33301;Naujan-et-Postiac;503;498
200000446;CC du Brannais (C.C.B);CC;FPU;8;3970;3870;33375;Saint-Aubin-de-Branne;376;365
200000446;CC du Brannais (C.C.B);CC;FPU;8;3970;3870;33257;Lugaignac;372;357
200000446;CC du Brannais (C.C.B);CC;FPU;8;3970;3870;33078;Cabara;356;348
200000446;CC du Brannais (C.C.B);CC;FPU;8;3970;3870;33209;Jugazan;275;270
200000446;CC du Brannais (C.C.B);CC;FPU;8;3970;3870;33196;Guillac;189;183
200000487;CC du Plateau de Lommoye;CC;FPU;10;6416;6311;78107;Bréval;1932;1897
200000487;CC du Plateau de Lommoye;CC;FPU;10;6416;6311;78444;Neauphlette;925;916
200000487;CC du Plateau de Lommoye;CC;FPU;10;6416;6311;78082;Boissy-Mauvoisin;637;629
200000487;CC du Plateau de Lommoye;CC;FPU;10;6416;6311;78344;Lommoye;616;606
200000487;CC du Plateau de Lommoye;CC;FPU;10;6416;6311;78668;La Villeneuve-en-Chevrie;564;551
200000487;CC du Plateau de Lommoye;CC;FPU;10;6416;6311;78559;Saint-Illiers-le-Bois;448;443
200000487;CC du Plateau de Lommoye;CC;FPU;10;6416;6311;78147;Chaufour-lès-Bonnières;416;405
200000487;CC du Plateau de Lommoye;CC;FPU;10;6416;6311;78188;Cravent;393;390
200000487;CC du Plateau de Lommoye;CC;FPU;10;6416;6311;78558;Saint-Illiers-la-Ville;284;277
200000487;CC du Plateau de Lommoye;CC;FPU;10;6416;6311;78385;Ménerville;201;197
200000537;CC de la Presqu'île de Rhuys;CC;FPU;5;13286;12959;56240;Sarzeau;7505;7330
200000537;CC de la Presqu'île de Rhuys;CC;FPU;5;13286;12959;56005;Arzon;2232;2173
200000537;CC de la Presqu'île de Rhuys;CC;FPU;5;13286;12959;56214;Saint-Gildas-de-Rhuys;1662;1625
200000537;CC de la Presqu'île de Rhuys;CC;FPU;5;13286;12959;56252;Le Tour-du-Parc;1052;1023
200000537;CC de la Presqu'île de Rhuys;CC;FPU;5;13286;12959;56205;Saint-Armel;835;808
200000545;CC des Portes de Romilly Sur Seine;CC;FA;6;18620;18245;10323;Romilly-sur-Seine;14429;14167
200000545;CC des Portes de Romilly Sur Seine;CC;FA;6;18620;18245;10220;Maizières-la-Grande-Paroisse;1443;1404
200000545;CC des Portes de Romilly Sur Seine;CC;FA;6;18620;18245;10114;Crancey;830;814
200000545;CC des Portes de Romilly Sur Seine;CC;FA;6;18620;18245;10280;Pars-lès-Romilly;771;756
200000545;CC des Portes de Romilly Sur Seine;CC;FA;6;18620;18245;10164;Gélannes;746;726
200000545;CC des Portes de Romilly Sur Seine;CC;FA;6;18620;18245;10341;Saint-Hilaire-sous-Romilly;401;378
200000594;CC Entre Loire et Allier;CC;FA;9;2297;2255;7071;Coucouron;831;828
200000594;CC Entre Loire et Allier;CC;FA;9;2297;2255;7142;Lespéron;329;315
200000594;CC Entre Loire et Allier;CC;FA;9;2297;2255;7119;Le Lac-d'Issarlès;267;265
200000594;CC Entre Loire et Allier;CC;FA;9;2297;2255;7121;Lachapelle-Graillouse;237;235
200000594;CC Entre Loire et Allier;CC;FA;9;2297;2255;7130;Lanarce;179;173
200000594;CC Entre Loire et Allier;CC;FA;9;2297;2255;7106;Issarlès;171;164
200000594;CC Entre Loire et Allier;CC;FA;9;2297;2255;7105;Issanlas;132;127
200000594;CC Entre Loire et Allier;CC;FA;9;2297;2255;7137;Lavillatte;79;78
200000594;CC Entre Loire et Allier;CC;FA;9;2297;2255;7206;Saint-Alban-en-Montagne;72;70
200000610;CC La Minervois;CC;FA;15;6167;6047;34189;Olonzac;1683;1647
200000610;CC La Minervois;CC;FA;15;6167;6047;34302;Siran;641;634
200000610;CC La Minervois;CC;FA;15;6167;6047;34141;La Livinière;561;553
200000610;CC La Minervois;CC;FA;15;6167;6047;34075;Cesseras;439;431
200000610;CC La Minervois;CC;FA;15;6167;6047;34007;Aigues-Vives;412;410
200000610;CC La Minervois;CC;FA;15;6167;6047;34020;Azillanet;411;398
200000610;CC La Minervois;CC;FA;15;6167;6047;34097;Félines-Minervois;390;377
200000610;CC La Minervois;CC;FA;15;6167;6047;34059;La Caunette;327;324
200000610;CC La Minervois;CC;FA;15;6167;6047;34190;Oupia;289;287
200000610;CC La Minervois;CC;FA;15;6167;6047;34006;Aigne;263;258
200000610;CC La Minervois;CC;FA;15;6167;6047;34004;Agel;208;201
200000610;CC La Minervois;CC;FA;15;6167;6047;34026;Beaufort;171;170
200000610;CC La Minervois;CC;FA;15;6167;6047;34098;Ferrals-les-Montagnes;169;158
200000610;CC La Minervois;CC;FA;15;6167;6047;34158;Minerve;120;119
200000610;CC La Minervois;CC;FA;15;6167;6047;34054;Cassagnoles;83;80
200000628;CC Rhône-Lez-Provence;CC;FPU;5;24134;23624;84019;Bollène;14309;14001
200000628;CC Rhône-Lez-Provence;CC;FPU;5;24134;23624;84078;Mondragon;3609;3548
200000628;CC Rhône-Lez-Provence;CC;FPU;5;24134;23624;84064;Lapalud;3504;3425
200000628;CC Rhône-Lez-Provence;CC;FPU;5;24134;23624;84083;Mornas;2297;2248
200000628;CC Rhône-Lez-Provence;CC;FPU;5;24134;23624;84063;Lamotte-du-Rhône;415;402
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;1034;1018;7232;Saint-Étienne-de-Lugdarès;459;452
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;1034;1018;7262;Saint-Laurent-les-Bains;161;157
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;1034;1018;7136;Laveyrune;131;129
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;1034;1018;7047;Cellier-du-Luc;106;105
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;1034;1018;7175;Le Plagnal;74;72
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;1034;1018;7135;Laval-d'Aurelle;62;62
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;1034;1018;7038;Borne;41;41
200000644;CC Les Grands Sites des Gorges de l'Ardèche;CC;FA;4;1496;1460;7328;Vagnas;538;520
200000644;CC Les Grands Sites des Gorges de l'Ardèche;CC;FA;4;1496;1460;7168;Orgnac-l'Aven;514;509
200000644;CC Les Grands Sites des Gorges de l'Ardèche;CC;FA;4;1496;1460;30134;Issirac;229;221
200000644;CC Les Grands Sites des Gorges de l'Ardèche;CC;FA;4;1496;1460;7113;Labastide-de-Virac;215;210
200000719;CC Hers et Garonne;CC;FPU;3;13652;13505;31091;Bruguières;4972;4923
200000719;CC Hers et Garonne;CC;FPU;3;13652;13505;31490;Saint-Jory;4972;4920
200000719;CC Hers et Garonne;CC;FPU;3;13652;13505;31230;Gratentour;3708;3662
200000735;CC de la Viadène;CC;FPU;6;2298;2231;12209;Saint-Amans-des-Cots;793;773
200000735;CC de la Viadène;CC;FPU;6;2298;2231;12048;Campouriez;415;399
200000735;CC de la Viadène;CC;FPU;6;2298;2231;12103;Florentin-la-Capelle;342;330
200000735;CC de la Viadène;CC;FPU;6;2298;2231;12151;Montézic;258;250
200000735;CC de la Viadène;CC;FPU;6;2298;2231;12116;Huparlac;252;244
200000735;CC de la Viadène;CC;FPU;6;2298;2231;12250;Saint-Symphorien-de-Thénières;238;235
200000743;CC du Nebbiu;CC;FA;10;3396;3341;2B185;Oletta;1300;1282
200000743;CC du Nebbiu;CC;FA;10;3396;3341;2B172;Murato;600;592
200000743;CC du Nebbiu;CC;FA;10;3396;3341;2B314;Santo-Pietro-di-Tenda;337;334
200000743;CC du Nebbiu;CC;FA;10;3396;3341;2B188;Olmeta-di-Tuda;331;328
200000743;CC du Nebbiu;CC;FA;10;3396;3341;2B239;Poggio-d'Oletta;233;223
200000743;CC du Nebbiu;CC;FA;10;3396;3341;2B287;Sorio;158;153
200000743;CC du Nebbiu;CC;FA;10;3396;3341;2B257;Rapale;157;152
200000743;CC du Nebbiu;CC;FA;10;3396;3341;2B230;Piève;123;121
200000743;CC du Nebbiu;CC;FA;10;3396;3341;2B333;Vallecalle;106;105
200000743;CC du Nebbiu;CC;FA;10;3396;3341;2B301;San-Gavino-di-Tenda;51;51
200000776;CA Argenteuil - Bezons;CA;FPU;2;132341;130464;95018;Argenteuil;104149;102572
200000776;CA Argenteuil - Bezons;CA;FPU;2;132341;130464;95063;Bezons;28192;27892
200000800;CC Cur-de-Sologne;CC;FPU;6;10874;10575;41106;Lamotte-Beuvron;4676;4581
200000800;CC Cur-de-Sologne;CC;FPU;6;10874;10575;41161;Nouan-le-Fuzelier;2647;2555
200000800;CC Cur-de-Sologne;CC;FPU;6;10874;10575;41296;Vouzon;1504;1452
200000800;CC Cur-de-Sologne;CC;FPU;6;10874;10575;41046;Chaumont-sur-Tharonne;1106;1075
200000800;CC Cur-de-Sologne;CC;FPU;6;10874;10575;41251;Souvigny-en-Sologne;488;476
200000800;CC Cur-de-Sologne;CC;FPU;6;10874;10575;41036;Chaon;453;436
200000842;CC du Pays de Montmélian;CC;FPU;15;14810;14476;73171;Montmélian;4033;3933
200000842;CC du Pays de Montmélian;CC;FPU;15;14810;14476;73151;Les Marches;2515;2471
200000842;CC du Pays de Montmélian;CC;FPU;15;14810;14476;73183;Myans;1072;1039
200000842;CC du Pays de Montmélian;CC;FPU;15;14810;14476;73017;Apremont;973;949
200000842;CC du Pays de Montmélian;CC;FPU;15;14810;14476;73118;Francin;853;834
200000842;CC du Pays de Montmélian;CC;FPU;15;14810;14476;73084;Chignin;783;767
200000842;CC du Pays de Montmélian;CC;FPU;15;14810;14476;73018;Arbin;768;757
200000842;CC du Pays de Montmélian;CC;FPU;15;14810;14476;73240;Sainte-Hélène-du-Lac;671;653
200000842;CC du Pays de Montmélian;CC;FPU;15;14810;14476;73159;Les Mollettes;662;646
200000842;CC du Pays de Montmélian;CC;FPU;15;14810;14476;73141;Laissaud;597;593
200000842;CC du Pays de Montmélian;CC;FPU;15;14810;14476;73082;La Chavanne;586;573
200000842;CC du Pays de Montmélian;CC;FPU;15;14810;14476;73200;Planaise;423;412
200000842;CC du Pays de Montmélian;CC;FPU;15;14810;14476;73276;Saint-Pierre-de-Soucy;390;379
200000842;CC du Pays de Montmélian;CC;FPU;15;14810;14476;73314;Villard-d'Héry;248;245
200000842;CC du Pays de Montmélian;CC;FPU;15;14810;14476;73324;Villaroux;236;225
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21292;Genlis;5592;5484
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21103;Brazey-en-Plaine;2604;2565
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21623;Tart-le-Haut;1414;1407
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21005;Aiserey;1350;1330
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21353;Longecourt-en-Plaine;1270;1252
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21351;Longchamp;1259;1176
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21532;Rouvres-en-Plaine;1022;1006
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21632;Thorey-en-Plaine;992;979
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21656;Varanges;828;813
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21183;Collonges-lès-Premières;803;786
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21319;Izeure;778;774
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21261;Fauverney;711;698
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21320;Izier;676;666
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21067;Bessey-lès-Cîteaux;658;646
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21352;Longeault;612;595
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21126;Cessey-sur-Tille;546;538
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21486;Pluvault;543;531
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21388;Marliens;455;447
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21330;Labergement-Foigney;433;425
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21487;Pluvet;402;399
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21057;Beire-le-Fort;296;286
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21242;Échigey;288;279
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21130;Chambeire;259;251
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21621;Tart-l'Abbaye;244;233
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21622;Tart-le-Bas;237;234
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24364;23891;21507;Premières;92;91
200000933;CC Sauldre et Sologne;CC;FA;13;15033;14639;18015;Aubigny-sur-Nère;5926;5751
200000933;CC Sauldre et Sologne;CC;FA;13;15033;14639;18011;Argent-sur-Sauldre;2305;2254
200000933;CC Sauldre et Sologne;CC;FA;13;15033;14639;18030;Blancafort;1175;1127
200000933;CC Sauldre et Sologne;CC;FA;13;15033;14639;18037;Brinon-sur-Sauldre;1054;1042
200000933;CC Sauldre et Sologne;CC;FA;13;15033;14639;18115;Ivoy-le-Pré;885;864
200000933;CC Sauldre et Sologne;CC;FA;13;15033;14639;18170;Oizon;759;730
200000933;CC Sauldre et Sologne;CC;FA;13;15033;14639;18067;Clémont;673;665
200000933;CC Sauldre et Sologne;CC;FA;13;15033;14639;18047;La Chapelle-d'Angillon;669;655
200000933;CC Sauldre et Sologne;CC;FA;13;15033;14639;18149;Méry-ès-Bois;620;606
200000933;CC Sauldre et Sologne;CC;FA;13;15033;14639;18185;Presly;255;251
200000933;CC Sauldre et Sologne;CC;FA;13;15033;14639;18147;Ménétréol-sur-Sauldre;253;251
200000933;CC Sauldre et Sologne;CC;FA;13;15033;14639;18088;Ennordres;234;223
200000933;CC Sauldre et Sologne;CC;FA;13;15033;14639;18227;Sainte-Montaine;225;220
200000966;CC des Boutières;CC;FPU;11;3415;3344;7269;Saint-Martin-de-Valamas;1302;1281
200000966;CC des Boutières;CC;FPU;11;3415;3344;7012;Arcens;430;417
200000966;CC des Boutières;CC;FPU;11;3415;3344;7054;Chanéac;281;271
200000966;CC des Boutières;CC;FPU;11;3415;3344;7267;Saint-Martial;271;265
200000966;CC des Boutières;CC;FPU;11;3415;3344;7248;Saint-Jean-Roure;258;253
200000966;CC des Boutières;CC;FPU;11;3415;3344;7252;Saint-Julien-Boutières;217;214
200000966;CC des Boutières;CC;FPU;11;3415;3344;7123;Lachapelle-sous-Chanéac;203;200
200000966;CC des Boutières;CC;FPU;11;3415;3344;7037;Borée;169;164
200000966;CC des Boutières;CC;FPU;11;3415;3344;7103;Intres;117;116
200000966;CC des Boutières;CC;FPU;11;3415;3344;7226;Saint-Clément;104;101
200000966;CC des Boutières;CC;FPU;11;3415;3344;7195;La Rochette;63;62
200000974;CC des Sources de la Loire;CC;FA;8;1472;1431;7026;Le Béage;329;328
200000974;CC des Sources de la Loire;CC;FA;8;1472;1431;7224;Saint-Cirgues-en-Montagne;261;251
200000974;CC des Sources de la Loire;CC;FA;8;1472;1431;7235;Sainte-Eulalie;239;233
200000974;CC des Sources de la Loire;CC;FA;8;1472;1431;7075;Cros-de-Géorand;189;186
200000974;CC des Sources de la Loire;CC;FA;8;1472;1431;7154;Mazan-l'Abbaye;152;139
200000974;CC des Sources de la Loire;CC;FA;8;1472;1431;7203;Sagnes-et-Goudoulet;139;136
200000974;CC des Sources de la Loire;CC;FA;8;1472;1431;7326;Usclades-et-Rieutord;125;121
200000974;CC des Sources de la Loire;CC;FA;8;1472;1431;7200;Le Roux;38;37
200000982;CC Sources de l'Ardèche;CC;FA;10;4412;4280;7107;Jaujac;1209;1181
200000982;CC Sources de l'Ardèche;CC;FA;10;4412;4280;7156;Meyras;851;825
200000982;CC Sources de l'Ardèche;CC;FA;10;4412;4280;7178;Pont-de-Labeaume;566;561
200000982;CC Sources de l'Ardèche;CC;FA;10;4412;4280;7282;Saint-Pierre-de-Colombier;411;380
200000982;CC Sources de l'Ardèche;CC;FA;10;4412;4280;7087;Fabras;358;348
200000982;CC Sources de l'Ardèche;CC;FA;10;4412;4280;7315;La Souche;341;332
200000982;CC Sources de l'Ardèche;CC;FA;10;4412;4280;7065;Chirols;268;256
200000982;CC Sources de l'Ardèche;CC;FA;10;4412;4280;7025;Barnas;228;223
200000982;CC Sources de l'Ardèche;CC;FA;10;4412;4280;7223;Saint-Cirgues-de-Prades;135;130
200000982;CC Sources de l'Ardèche;CC;FA;10;4412;4280;7018;Astet;45;44
200000990;CC du Sud Pays Basque;CC;FPU;12;61070;59340;64260;Hendaye;14383;13969
200000990;CC du Sud Pays Basque;CC;FPU;12;61070;59340;64483;Saint-Jean-de-Luz;14241;13728
200000990;CC du Sud Pays Basque;CC;FPU;12;61070;59340;64545;Urrugne;7968;7759
200000990;CC du Sud Pays Basque;CC;FPU;12;61070;59340;64189;Ciboure;6585;6396
200000990;CC du Sud Pays Basque;CC;FPU;12;61070;59340;64495;Saint-Pée-sur-Nivelle;5360;5251
200000990;CC du Sud Pays Basque;CC;FPU;12;61070;59340;64065;Ascain;3759;3669
200000990;CC du Sud Pays Basque;CC;FPU;12;61070;59340;64504;Sare;2330;2286
200000990;CC du Sud Pays Basque;CC;FPU;12;61070;59340;64035;Arbonne;1888;1855
200000990;CC du Sud Pays Basque;CC;FPU;12;61070;59340;64009;Ahetze;1512;1473
200000990;CC du Sud Pays Basque;CC;FPU;12;61070;59340;64249;Guéthary;1374;1327
200000990;CC du Sud Pays Basque;CC;FPU;12;61070;59340;64130;Biriatou;997;969
200000990;CC du Sud Pays Basque;CC;FPU;12;61070;59340;64014;Ainhoa;673;658
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4525;4451;36070;Éguzon-Chantôme;1435;1411
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4525;4451;36158;Badecon-le-Pin;736;729
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4525;4451;36032;Ceaulmont;717;708
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4525;4451;36062;Cuzion;465;461
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4525;4451;36081;Gargilesse-Dampierre;331;325
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4525;4451;36012;Baraize;329;315
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4525;4451;36160;Pommiers;273;270
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4525;4451;36014;Bazaiges;239;232
200001071;CC de l'Asse et de ses Affluents (C.C.2.A.);CC;FA;7;1334;1319;4031;Bras-d'Asse;490;486
200001071;CC de l'Asse et de ses Affluents (C.C.2.A.);CC;FA;7;1334;1319;4084;Estoublon;412;408
200001071;CC de l'Asse et de ses Affluents (C.C.2.A.);CC;FA;7;1334;1319;4182;Saint-Julien-d'Asse;156;153
200001071;CC de l'Asse et de ses Affluents (C.C.2.A.);CC;FA;7;1334;1319;4028;Beynes;122;121
200001071;CC de l'Asse et de ses Affluents (C.C.2.A.);CC;FA;7;1334;1319;4054;Châteauredon;97;97
200001071;CC de l'Asse et de ses Affluents (C.C.2.A.);CC;FA;7;1334;1319;4181;Saint-Jeannet;55;52
200001071;CC de l'Asse et de ses Affluents (C.C.2.A.);CC;FA;7;1334;1319;4107;Majastres;2;2
200001105;CC du Canton de Salies-du-Salat;CC;FPU;22;8785;8471;31523;Salies-du-Salat;2023;1932
200001105;CC du Canton de Salies-du-Salat;CC;FPU;22;8785;8471;31315;Mane;1023;972
200001105;CC du Canton de Salies-du-Salat;CC;FPU;22;8785;8471;31457;Roquefort-sur-Garonne;780;767
