siren;nom;nature;fiscalite;nb_com;ptot;pmun;insee;siren_com;nom_com;ptot_com;pmun_com
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79071;217900711;La Chapelle-Bertrand;494;483
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79080;217900802;Châtillon-sur-Thouet;2763;2709
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79105;217901057;Coutières;180;175
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79108;217901081;Doux;227;220
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79118;217901180;Fénery;311;302
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79120;217901206;La Ferrière-en-Parthenay;830;814
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79121;217901214;Fomperron;428;423
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79124;217901248;Les Forges;143;138
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79135;217901354;Gourgé;980;955
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79145;217901453;Lageon;360;351
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79149;217901495;Lhoumois;157;157
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79176;217901768;Ménigoute;878;863
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79197;217901974;Oroux;107;106
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79202;217902022;Parthenay;10928;10367
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79208;217902089;La Peyratte;1207;1153
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79213;217902139;Pompaire;2069;2012
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79215;217902154;Pougne-Hérisson;382;376
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79218;217902188;Pressigny;191;187
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79225;217902253;Reffannes;366;357
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79226;217902261;Le Retail;291;282
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79239;217902394;Saint-Aubin-le-Cloud;1876;1758
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79255;217902550;Saint-Germain-de-Longue-Chaume;428;417
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79256;217902568;Saint-Germier;220;214
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79278;217902782;Saint-Martin-du-Fouilloux;228;225
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79306;217903061;Saurais;208;203
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79311;217903111;Secondigny;1899;1828
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79322;217903228;Le Tallud;2103;2056
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79326;217903269;Thénezay;1448;1402
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79339;217903392;Vasles;1723;1700
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79340;217903400;Vausseroux;346;337
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79341;217903418;Vautebis;122;121
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79342;217903426;Vernoux-en-Gâtine;596;575
200041333;CC de Parthenay-Gâtine;CC;FPU;39;39131;37817;79347;217903475;Viennay;1109;1076
200041366;CC Rhône Crussol;CC;FPU;13;33955;33137;7007;210700076;Alboussière;1067;1059
200041366;CC Rhône Crussol;CC;FPU;13;33955;33137;7035;210700357;Boffres;666;652
200041366;CC Rhône Crussol;CC;FPU;13;33955;33137;7052;210700522;Champis;621;610
200041366;CC Rhône Crussol;CC;FPU;13;33955;33137;7055;210700555;Charmes-sur-Rhône;2794;2727
200041366;CC Rhône Crussol;CC;FPU;13;33955;33137;7059;210700597;Châteaubourg;237;230
200041366;CC Rhône Crussol;CC;FPU;13;33955;33137;7070;210700704;Cornas;2269;2228
200041366;CC Rhône Crussol;CC;FPU;13;33955;33137;7102;210701025;Guilherand-Granges;11097;10841
200041366;CC Rhône Crussol;CC;FPU;13;33955;33137;7240;210702403;Saint-Georges-les-Bains;2198;2157
200041366;CC Rhône Crussol;CC;FPU;13;33955;33137;7281;210702817;Saint-Péray;7736;7494
200041366;CC Rhône Crussol;CC;FPU;13;33955;33137;7293;210702932;Saint-Romain-de-Lerps;852;827
200041366;CC Rhône Crussol;CC;FPU;13;33955;33137;7297;210702973;Saint-Sylvestre;510;498
200041366;CC Rhône Crussol;CC;FPU;13;33955;33137;7316;210703161;Soyons;2188;2143
200041366;CC Rhône Crussol;CC;FPU;13;33955;33137;7323;210703237;Toulaud;1720;1671
200041416;CC Airvaudais-Val du Thouet;CC;FPU;10;7124;6959;79005;217900059;Airvault;3070;3026
200041416;CC Airvaudais-Val du Thouet;CC;FPU;10;7124;6959;79016;217900166;Assais-les-Jumeaux;811;787
200041416;CC Airvaudais-Val du Thouet;CC;FPU;10;7124;6959;79022;217900224;Availles-Thouarsais;196;192
200041416;CC Airvaudais-Val du Thouet;CC;FPU;10;7124;6959;79047;217900471;Boussais;462;453
200041416;CC Airvaudais-Val du Thouet;CC;FPU;10;7124;6959;79089;217900893;Le Chillou;177;176
200041416;CC Airvaudais-Val du Thouet;CC;FPU;10;7124;6959;79141;217901412;Irais;209;203
200041416;CC Airvaudais-Val du Thouet;CC;FPU;10;7124;6959;79156;217901560;Louin;705;696
200041416;CC Airvaudais-Val du Thouet;CC;FPU;10;7124;6959;79165;217901651;Maisontiers;167;163
200041416;CC Airvaudais-Val du Thouet;CC;FPU;10;7124;6959;79268;217902683;Saint-Loup-Lamairé;1006;948
200041416;CC Airvaudais-Val du Thouet;CC;FPU;10;7124;6959;79325;217903251;Tessonnière;321;315
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24039;212400394;Besse;160;155
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24063;212400634;Bouzic;152;149
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24075;212400758;Campagnac-lès-Quercy;293;286
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24086;212400865;Castelnaud-la-Chapelle;484;475
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24091;212400915;Cénac-et-Saint-Julien;1230;1197
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24150;212401509;Daglan;587;571
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24152;212401525;Domme;964;933
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24184;212401848;Florimont-Gaumier;145;145
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24207;212402077;Groléjac;662;643
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24232;212402325;Lavaur;65;64
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24245;212402457;Loubejac;280;276
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24263;212402630;Mazeyrolles;345;340
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24300;212403000;Nabirat;384;379
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24313;212403133;Orliac;63;61
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24337;212403372;Prats-du-Périgord;150;147
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24375;212403752;Saint-Aubin-de-Nabirat;141;135
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24386;212403869;Saint-Cernin-de-l'Herm;236;232
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24395;212403950;Saint-Cybranet;421;412
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24438;212404388;Saint-Laurent-la-Vallée;267;264
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24450;212404503;Saint-Martial-de-Nabirat;619;610
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24488;212404883;Saint-Pompont;446;437
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24575;212405757;Veyrines-de-Domme;247;222
200041440;CC de Domme- Villefranche du Périgord;CC;FPU;23;9070;8844;24585;212405856;Villefranche-du-Périgord;729;711
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7001;210700019;Accons;422;395
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7006;210700068;Albon-d'Ardèche;167;162
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7012;210700126;Arcens;373;353
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7049;210700498;Le Chambon;46;43
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7054;210700548;Chanéac;276;262
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7064;210700647;Le Cheylard;3194;3037
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7080;210700803;Devesset;300;288
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7082;210700829;Dornas;224;222
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7103;210701033;Intres;158;156
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7104;210701041;Issamoulenc;110;107
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7108;210701082;Jaunac;142;137
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7123;210701231;Lachapelle-sous-Chanéac;179;177
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7150;210701504;Mariac;631;612
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7151;210701512;Mars;274;268
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7165;210701652;Nonières;225;216
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7192;210701926;Rochepaule;278;270
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7204;210702049;Saint-Agrève;2536;2473
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7209;210702098;Saint-Andéol-de-Fourchades;58;57
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7212;210702122;Saint-André-en-Vivarais;217;214
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7215;210702155;Saint-Barthélemy-le-Meil;200;197
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7220;210702205;Saint-Christol;105;101
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7222;210702221;Saint-Cierge-sous-le-Cheylard;209;198
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7226;210702262;Saint-Clément;90;88
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7239;210702395;Saint-Genest-Lachamp;98;97
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7248;210702486;Saint-Jean-Roure;281;280
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7249;210702494;Saint-Jeure-d'Andaure;109;109
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7252;210702528;Saint-Julien-Boutières;201;194
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7256;210702569;Saint-Julien-Labrousse;351;344
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7269;210702692;Saint-Martin-de-Valamas;1187;1151
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7276;210702767;Saint-Michel-d'Aurance;285;275
200041465;CC Val Eyrieux;CC;FPU;31;13482;13029;7286;210702866;Saint-Pierreville;556;546
200041499;CC Aunis Atlantique;CC;FPU;20;29378;28962;17008;211700083;Andilly;2157;2122
200041499;CC Aunis Atlantique;CC;FPU;20;29378;28962;17009;211700091;Angliers;972;967
200041499;CC Aunis Atlantique;CC;FPU;20;29378;28962;17041;211700414;Benon;1559;1548
200041499;CC Aunis Atlantique;CC;FPU;20;29378;28962;17091;211700919;Charron;1973;1952
200041499;CC Aunis Atlantique;CC;FPU;20;29378;28962;17127;211701271;Courçon;1760;1739
200041499;CC Aunis Atlantique;CC;FPU;20;29378;28962;17132;211701321;Cramchaban;659;646
200041499;CC Aunis Atlantique;CC;FPU;20;29378;28962;17158;211701586;Ferrières;821;813
200041499;CC Aunis Atlantique;CC;FPU;20;29378;28962;17182;211701826;La Grève-sur-Mignon;554;540
200041499;CC Aunis Atlantique;CC;FPU;20;29378;28962;17186;211701867;Le Gué-d'Alleré;847;841
200041499;CC Aunis Atlantique;CC;FPU;20;29378;28962;17201;211702014;La Laigne;489;482
200041499;CC Aunis Atlantique;CC;FPU;20;29378;28962;17208;211702089;Longèves;921;907
200041499;CC Aunis Atlantique;CC;FPU;20;29378;28962;17218;211702188;Marans;4652;4590
200041499;CC Aunis Atlantique;CC;FPU;20;29378;28962;17267;211702675;Nuaillé-d'Aunis;1201;1186
200041499;CC Aunis Atlantique;CC;FPU;20;29378;28962;17303;211703038;La Ronde;1106;1077
200041499;CC Aunis Atlantique;CC;FPU;20;29378;28962;17322;211703228;Saint-Cyr-du-Doret;604;598
200041499;CC Aunis Atlantique;CC;FPU;20;29378;28962;17349;211703491;Saint-Jean-de-Liversay;2789;2749
200041499;CC Aunis Atlantique;CC;FPU;20;29378;28962;17376;211703764;Saint-Ouen-d'Aunis;1538;1512
200041499;CC Aunis Atlantique;CC;FPU;20;29378;28962;17396;211703962;Saint-Sauveur-d'Aunis;1717;1677
200041499;CC Aunis Atlantique;CC;FPU;20;29378;28962;17439;211704390;Taugon;825;806
200041499;CC Aunis Atlantique;CC;FPU;20;29378;28962;17472;211704721;Villedoux;2234;2210
200041507;CA la Riviéra du Levant;CA;FPU;4;69115;68185;97110;219711108;La Désirade;1549;1496
200041507;CA la Riviéra du Levant;CA;FPU;4;69115;68185;97113;219711132;Le Gosier;27920;27590
200041507;CA la Riviéra du Levant;CA;FPU;4;69115;68185;97125;219711256;Saint-François;14609;14434
200041507;CA la Riviéra du Levant;CA;FPU;4;69115;68185;97128;219711280;Sainte-Anne;25037;24665
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54027;215400276;Atton;810;799
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54031;215400318;Autreville-sur-Moselle;274;271
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54060;215400607;Belleville;1429;1413
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54072;215400722;Bezaumont;247;245
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54079;215400797;Blénod-lès-Pont-à-Mousson;4539;4491
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54091;215400912;Bouxières-sous-Froidmont;312;311
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54114;215401142;Champey-sur-Moselle;357;354
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54157;215401571;Dieulouard;4681;4630
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54225;215402256;Gézoncourt;176;173
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54239;215402397;Griscourt;125;124
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54279;215402793;Jezainville;970;950
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54294;215402942;Landremont;138;137
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54312;215403122;Lesménils;510;499
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54320;215403205;Loisy;340;332
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54332;215403320;Maidières;1544;1517
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54355;215403551;Martincourt;94;93
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54375;215403759;Montauville;1131;1115
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54387;215403874;Morville-sur-Seille;142;142
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54390;215403908;Mousson;119;115
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54403;215404039;Norroy-lès-Pont-à-Mousson;1251;1236
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54415;215404153;Pagny-sur-Moselle;4172;4117
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54431;215404310;Pont-à-Mousson;15201;14904
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54433;215404336;Port-sur-Seille;225;215
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54460;215404609;Rogéville;179;178
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54463;215404633;Rosières-en-Haye;252;248
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54474;215404740;Sainte-Geneviève;197;194
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54546;215405465;Vandières;933;921
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54569;215405697;Ville-au-Val;202;197
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54573;215405739;Villers-en-Haye;183;183
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54579;215405796;Villers-sous-Prény;349;342
200041515;CC du Bassin de Pont-À-Mousson;CC;FPU;31;41209;40569;54589;215405895;Vittonville;127;123
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17002;211700026;Agudelle;134;132
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17005;211700059;Allas-Bocage;215;212
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17006;211700067;Allas-Champagne;289;285
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17016;211700166;Archiac;779;762
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17020;211700208;Arthenac;341;336
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17027;211700273;Avy;499;476
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17033;211700331;La Barde;486;483
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17038;211700380;Bedenac;701;697
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17039;211700398;Belluire;214;213
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17047;211700471;Biron;225;219
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17050;211700505;Bois;666;543
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17052;211700521;Boisredon;724;714
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17054;211700547;Boresse-et-Martron;218;212
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17055;211700554;Boscamnant;395;393
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17056;211700562;Bougneau;612;598
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17061;211700612;Bran;129;126
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17066;211700661;Brie-sous-Archiac;251;245
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17069;211700695;Brives-sur-Charente;271;258
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17074;211700745;Bussac-Forêt;1033;1016
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17076;211700760;Celles;340;333
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17077;211700778;Cercoux;1206;1193
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17078;211700786;Chadenac;478;474
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17081;211700810;Chamouillac;376;370
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17082;211700828;Champagnac;543;533
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17084;211700844;Champagnolles;628;614
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17092;211700927;Chartuzac;161;159
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17095;211700950;Chatenet;240;237
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17096;211700968;Chaunac;99;99
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17099;211700992;Chepniers;683;670
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17104;211701040;Chevanceaux;1126;987
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17106;211701065;Cierzac;290;286
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17108;211701081;Clam;431;419
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17110;211701107;Clérac;1007;988
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17111;211701115;Clion;839;827
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17113;211701131;La Clotte;709;696
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17116;211701164;Consac;239;225
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17118;211701180;Corignac;391;380
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17122;211701222;Coulonges;250;244
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17129;211701297;Courpignac;415;404
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17130;211701305;Coux;471;457
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17145;211701453;Échebrune;502;489
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17156;211701560;Expiremont;134;130
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17159;211701594;Fléac-sur-Seugne;382;376
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17163;211701636;Fontaines-d'Ozillac;531;521
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17167;211701677;Le Fouilloux;773;759
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17173;211701735;La Genétouze;225;216
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17175;211701750;Germignac;676;669
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17178;211701784;Givrezac;71;70
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17187;211701875;Guitinières;500;493
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17192;211701925;Jarnac-Champagne;789;770
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17197;211701974;Jonzac;3806;3447
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17199;211701990;Jussas;133;131
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17204;211702048;Léoville;324;319
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17209;211702097;Lonzac;258;252
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17210;211702105;Lorignac;508;497
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17215;211702154;Lussac;62;59
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17220;211702204;Marignac;423;417
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17227;211702279;Mazerolles;259;244
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17229;211702295;Mérignac;241;238
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17231;211702311;Messac;107;106
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17233;211702337;Meux;307;298
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17236;211702360;Mirambeau;1512;1475
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17240;211702402;Montendre;3300;3218
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17241;211702410;Montguyon;1552;1525
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17243;211702436;Montlieu-la-Garde;1344;1331
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17249;211702493;Mortiers;210;202
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17250;211702501;Mosnac;467;456
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17258;211702584;Neuillac;315;305
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17259;211702592;Neulles;154;152
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17260;211702600;Neuvicq;415;407
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17263;211702634;Nieul-le-Virouil;599;582
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17269;211702691;Orignolles;654;645
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17270;211702709;Ozillac;649;636
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17273;211702733;Pérignac;1011;997
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17276;211702766;Le Pin;84;82
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17279;211702790;Plassac;619;614
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17281;211702816;Polignac;172;169
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17282;211702824;Pommiers-Moulons;202;197
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17283;211702832;Pons;4337;4098
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17287;211702873;Pouillac;263;263
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17295;200053049;Réaux sur Trèfle;824;805
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17305;211703053;Rouffignac;461;452
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17309;211703095;Saint-Aigulin;1941;1898
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17312;211703129;Saint-Bonnet-sur-Gironde;840;830
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17316;211703160;Saint-Ciers-Champagne;432;421
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17317;211703178;Saint-Ciers-du-Taillon;565;554
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17319;211703194;Sainte-Colombe;118;117
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17324;211703244;Saint-Dizant-du-Bois;119;118
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17325;211703251;Saint-Dizant-du-Gua;535;530
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17326;211703269;Saint-Eugène;283;277
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17328;211703285;Saint-Fort-sur-Gironde;913;901
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17331;211703319;Saint-Genis-de-Saintonge;1295;1237
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17332;211703327;Saint-Georges-Antignac;389;380
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17335;211703350;Saint-Georges-des-Agoûts;271;268
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17339;211703392;Saint-Germain-de-Lusignan;1420;1274
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17341;211703418;Saint-Germain-de-Vibrac;199;198
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17342;211703426;Saint-Germain-du-Seudre;433;427
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17343;211703434;Saint-Grégoire-d'Ardennes;150;149
200041523;CC de la Haute Saintonge;CC;FA;129;69949;67755;17345;211703459;Saint-Hilaire-du-Bois;323;318
