siren;nom;nature;fiscalite;nb_com;ptot;pmun;insee;nom_com;ptot_com;pmun_com
200000164;CC du Pays de Pange;CC;FA;17;12373;11995;57432;Maizery;189;186
200000164;CC du Pays de Pange;CC;FA;17;12373;11995;57563;Raville;250;248
200000164;CC du Pays de Pange;CC;FA;17;12373;11995;57155;Courcelles-Chaussy;3211;3008
200000164;CC du Pays de Pange;CC;FA;17;12373;11995;57156;Courcelles-sur-Nied;995;974
200000164;CC du Pays de Pange;CC;FA;17;12373;11995;57575;Retonfey;1361;1330
200000164;CC du Pays de Pange;CC;FA;17;12373;11995;57145;Coincy;312;308
200000164;CC du Pays de Pange;CC;FA;17;12373;11995;57148;Colligny;314;312
200000164;CC du Pays de Pange;CC;FA;17;12373;11995;57533;Pange;929;912
200000164;CC du Pays de Pange;CC;FA;17;12373;11995;57431;Maizeroy;328;324
200000164;CC du Pays de Pange;CC;FA;17;12373;11995;57523;Ogy;585;576
200000164;CC du Pays de Pange;CC;FA;17;12373;11995;57654;Silly-sur-Nied;702;686
200000164;CC du Pays de Pange;CC;FA;17;12373;11995;57656;Sorbey;338;328
200000164;CC du Pays de Pange;CC;FA;17;12373;11995;57627;Sanry-sur-Nied;329;324
200000164;CC du Pays de Pange;CC;FA;17;12373;11995;57482;Montoy-Flanville;1160;1137
200000164;CC du Pays de Pange;CC;FA;17;12373;11995;57648;Servigny-lès-Raville;367;363
200000164;CC du Pays de Pange;CC;FA;17;12373;11995;57449;Marsilly;500;487
200000164;CC du Pays de Pange;CC;FA;17;12373;11995;57055;Bazoncourt;503;492
200000172;CC Faucigny-Glières;CC;FPU;7;25424;24593;74087;Contamine-sur-Arve;1729;1586
200000172;CC Faucigny-Glières;CC;FPU;7;25424;24593;74212;Le Petit-Bornand-les-Glières;1129;1112
200000172;CC Faucigny-Glières;CC;FPU;7;25424;24593;74049;Brizon;450;443
200000172;CC Faucigny-Glières;CC;FPU;7;25424;24593;74312;Vougy;1483;1451
200000172;CC Faucigny-Glières;CC;FPU;7;25424;24593;74024;Ayse;2031;1979
200000172;CC Faucigny-Glières;CC;FPU;7;25424;24593;74042;Bonneville;12278;11874
200000172;CC Faucigny-Glières;CC;FPU;7;25424;24593;74164;Marignier;6324;6148
200000321;CA des deux Rives de la Seine;CA;FPU;12;91619;90107;78140;Chapet;1206;1194
200000321;CA des deux Rives de la Seine;CA;FPU;12;91619;90107;78010;Les Alluets-le-Roi;1225;1196
200000321;CA des deux Rives de la Seine;CA;FPU;12;91619;90107;78015;Andrésy;12374;12242
200000321;CA des deux Rives de la Seine;CA;FPU;12;91619;90107;78138;Chanteloup-les-Vignes;9569;9475
200000321;CA des deux Rives de la Seine;CA;FPU;12;91619;90107;78123;Carrières-sous-Poissy;15148;15004
200000321;CA des deux Rives de la Seine;CA;FPU;12;91619;90107;78384;Médan;1507;1476
200000321;CA des deux Rives de la Seine;CA;FPU;12;91619;90107;78431;Morainvilliers;2455;2400
200000321;CA des deux Rives de la Seine;CA;FPU;12;91619;90107;78466;Orgeval;5972;5841
200000321;CA des deux Rives de la Seine;CA;FPU;12;91619;90107;78624;Triel-sur-Seine;11834;11637
200000321;CA des deux Rives de la Seine;CA;FPU;12;91619;90107;78642;Verneuil-sur-Seine;15547;15174
200000321;CA des deux Rives de la Seine;CA;FPU;12;91619;90107;78643;Vernouillet;9580;9398
200000321;CA des deux Rives de la Seine;CA;FPU;12;91619;90107;78672;Villennes-sur-Seine;5202;5070
200000339;CC des Coteaux de Seine;CC;FA;3;37209;36533;78350;Louveciennes;7434;7270
200000339;CC des Coteaux de Seine;CC;FA;3;37209;36533;78092;Bougival;8530;8419
200000339;CC des Coteaux de Seine;CC;FA;3;37209;36533;78126;La Celle-Saint-Cloud;21245;20844
200000354;CC de la Louge et du Touch;CC;FPU;14;5013;4911;31476;Saint-Élix-le-Château;726;709
200000354;CC de la Louge et du Touch;CC;FPU;14;5013;4911;31122;Casties-Labrande;103;102
200000354;CC de la Louge et du Touch;CC;FPU;14;5013;4911;31119;Castelnau-Picampeau;196;191
200000354;CC de la Louge et du Touch;CC;FPU;14;5013;4911;31204;Fustignac;77;75
200000354;CC de la Louge et du Touch;CC;FPU;14;5013;4911;31543;Sénarens;116;115
200000354;CC de la Louge et du Touch;CC;FPU;14;5013;4911;31229;Gratens;696;681
200000354;CC de la Louge et du Touch;CC;FPU;14;5013;4911;31193;Le Fousseret;1676;1640
200000354;CC de la Louge et du Touch;CC;FPU;14;5013;4911;31469;Saint-Araille;143;142
200000354;CC de la Louge et du Touch;CC;FPU;14;5013;4911;31370;Montégut-Bourjac;119;116
200000354;CC de la Louge et du Touch;CC;FPU;14;5013;4911;31428;Polastron;62;58
200000354;CC de la Louge et du Touch;CC;FPU;14;5013;4911;31387;Montoussin;119;119
200000354;CC de la Louge et du Touch;CC;FPU;14;5013;4911;31309;Lussan-Adeilhac;227;224
200000354;CC de la Louge et du Touch;CC;FPU;14;5013;4911;31317;Marignac-Lasclares;391;385
200000354;CC de la Louge et du Touch;CC;FPU;14;5013;4911;31436;Pouy-de-Touges;362;354
200000388;CC du Sud Morvan;CC;FA;7;3227;3179;58219;Préporché;213;209
200000388;CC du Sud Morvan;CC;FA;7;3227;3179;58277;Sermages;220;216
200000388;CC du Sud Morvan;CC;FA;7;3227;3179;58309;Villapourçon;458;452
200000388;CC du Sud Morvan;CC;FA;7;3227;3179;58301;Vandenesse;351;342
200000388;CC du Sud Morvan;CC;FA;7;3227;3179;58161;Maux;138;136
200000388;CC du Sud Morvan;CC;FA;7;3227;3179;58173;Montaron;169;166
200000388;CC du Sud Morvan;CC;FA;7;3227;3179;58182;Moulins-Engilbert;1678;1658
200000420;CC de la Vôge vers les Rives de la Moselle;CC;FA;11;15410;14893;88225;Hadol;2395;2254
200000420;CC de la Vôge vers les Rives de la Moselle;CC;FA;11;15410;14893;88481;Uriménil;1385;1364
200000420;CC de la Vôge vers les Rives de la Moselle;CC;FA;11;15410;14893;88371;Raon-aux-Bois;1217;1192
200000420;CC de la Vôge vers les Rives de la Moselle;CC;FA;11;15410;14893;88358;Pouxeux;2018;1974
200000420;CC de la Vôge vers les Rives de la Moselle;CC;FA;11;15410;14893;88250;Jarménil;422;418
200000420;CC de la Vôge vers les Rives de la Moselle;CC;FA;11;15410;14893;88134;Dinozé;534;519
200000420;CC de la Vôge vers les Rives de la Moselle;CC;FA;11;15410;14893;88048;Bellefontaine;1016;992
200000420;CC de la Vôge vers les Rives de la Moselle;CC;FA;11;15410;14893;88028;La Baffe;715;636
200000420;CC de la Vôge vers les Rives de la Moselle;CC;FA;11;15410;14893;88530;Xertigny;2814;2768
200000420;CC de la Vôge vers les Rives de la Moselle;CC;FA;11;15410;14893;88011;Arches;1811;1706
200000420;CC de la Vôge vers les Rives de la Moselle;CC;FA;11;15410;14893;88012;Archettes;1083;1070
200000438;CC du Pays de Pontchâteau Saint-Gildas-des-bois;CC;FPU;9;31965;31135;44161;Saint-Gildas-des-Bois;3561;3429
200000438;CC du Pays de Pontchâteau Saint-Gildas-des-bois;CC;FPU;9;31965;31135;44053;Drefféac;1803;1753
200000438;CC du Pays de Pontchâteau Saint-Gildas-des-bois;CC;FPU;9;31965;31135;44050;Crossac;2809;2679
200000438;CC du Pays de Pontchâteau Saint-Gildas-des-bois;CC;FPU;9;31965;31135;44189;Sainte-Reine-de-Bretagne;2066;2040
200000438;CC du Pays de Pontchâteau Saint-Gildas-des-bois;CC;FPU;9;31965;31135;44152;Sainte-Anne-sur-Brivet;2568;2525
200000438;CC du Pays de Pontchâteau Saint-Gildas-des-bois;CC;FPU;9;31965;31135;44129;Pontchâteau;9775;9503
200000438;CC du Pays de Pontchâteau Saint-Gildas-des-bois;CC;FPU;9;31965;31135;44068;Guenrouet;2951;2900
200000438;CC du Pays de Pontchâteau Saint-Gildas-des-bois;CC;FPU;9;31965;31135;44196;Sévérac;1534;1503
200000438;CC du Pays de Pontchâteau Saint-Gildas-des-bois;CC;FPU;9;31965;31135;44098;Missillac;4898;4803
200000446;CC du Brannais;CC;FPU;8;4134;4051;33257;Lugaignac;394;383
200000446;CC du Brannais;CC;FPU;8;4134;4051;33071;Branne;1275;1253
200000446;CC du Brannais;CC;FPU;8;4134;4051;33078;Cabara;399;392
200000446;CC du Brannais;CC;FPU;8;4134;4051;33301;Naujan-et-Postiac;501;496
200000446;CC du Brannais;CC;FPU;8;4134;4051;33209;Jugazan;285;278
200000446;CC du Brannais;CC;FPU;8;4134;4051;33375;Saint-Aubin-de-Branne;368;362
200000446;CC du Brannais;CC;FPU;8;4134;4051;33196;Guillac;192;186
200000446;CC du Brannais;CC;FPU;8;4134;4051;33194;Grézillac;720;701
200000487;CC du Plateau de Lommoye;CC;FPU;10;6557;6443;78444;Neauphlette;911;899
200000487;CC du Plateau de Lommoye;CC;FPU;10;6557;6443;78082;Boissy-Mauvoisin;629;621
200000487;CC du Plateau de Lommoye;CC;FPU;10;6557;6443;78107;Bréval;2008;1966
200000487;CC du Plateau de Lommoye;CC;FPU;10;6557;6443;78147;Chaufour-lès-Bonnières;423;411
200000487;CC du Plateau de Lommoye;CC;FPU;10;6557;6443;78188;Cravent;406;403
200000487;CC du Plateau de Lommoye;CC;FPU;10;6557;6443;78385;Ménerville;201;199
200000487;CC du Plateau de Lommoye;CC;FPU;10;6557;6443;78558;Saint-Illiers-la-Ville;305;300
200000487;CC du Plateau de Lommoye;CC;FPU;10;6557;6443;78559;Saint-Illiers-le-Bois;456;450
200000487;CC du Plateau de Lommoye;CC;FPU;10;6557;6443;78668;La Villeneuve-en-Chevrie;575;563
200000487;CC du Plateau de Lommoye;CC;FPU;10;6557;6443;78344;Lommoye;643;631
200000537;CC de la Presqu'Ile de Rhuys;CC;FPU;5;13716;13376;56252;Le Tour-du-Parc;1135;1105
200000537;CC de la Presqu'Ile de Rhuys;CC;FPU;5;13716;13376;56240;Sarzeau;7841;7659
200000537;CC de la Presqu'Ile de Rhuys;CC;FPU;5;13716;13376;56005;Arzon;2191;2132
200000537;CC de la Presqu'Ile de Rhuys;CC;FPU;5;13716;13376;56214;Saint-Gildas-de-Rhuys;1690;1647
200000537;CC de la Presqu'Ile de Rhuys;CC;FPU;5;13716;13376;56205;Saint-Armel;859;833
200000545;CC des Portes de Romilly sur Seine;CC;FA;6;18239;17867;10164;Gélannes;741;722
200000545;CC des Portes de Romilly sur Seine;CC;FA;6;18239;17867;10114;Crancey;836;820
200000545;CC des Portes de Romilly sur Seine;CC;FA;6;18239;17867;10220;Maizières-la-Grande-Paroisse;1448;1408
200000545;CC des Portes de Romilly sur Seine;CC;FA;6;18239;17867;10280;Pars-lès-Romilly;788;775
200000545;CC des Portes de Romilly sur Seine;CC;FA;6;18239;17867;10323;Romilly-sur-Seine;14019;13758
200000545;CC des Portes de Romilly sur Seine;CC;FA;6;18239;17867;10341;Saint-Hilaire-sous-Romilly;407;384
200000594;CC Entre Loire et Allier;CC;FPU;9;2306;2272;7121;Lachapelle-Graillouse;247;245
200000594;CC Entre Loire et Allier;CC;FPU;9;2306;2272;7206;Saint-Alban-en-Montagne;76;75
200000594;CC Entre Loire et Allier;CC;FPU;9;2306;2272;7142;Lespéron;335;322
200000594;CC Entre Loire et Allier;CC;FPU;9;2306;2272;7137;Lavillatte;73;73
200000594;CC Entre Loire et Allier;CC;FPU;9;2306;2272;7071;Coucouron;835;833
200000594;CC Entre Loire et Allier;CC;FPU;9;2306;2272;7130;Lanarce;175;167
200000594;CC Entre Loire et Allier;CC;FPU;9;2306;2272;7119;Le Lac-d'Issarlès;275;274
200000594;CC Entre Loire et Allier;CC;FPU;9;2306;2272;7106;Issarlès;171;165
200000594;CC Entre Loire et Allier;CC;FPU;9;2306;2272;7105;Issanlas;119;118
200000610;CC le Minervois;CC;FA;15;6254;6136;34141;La Livinière;553;544
200000610;CC le Minervois;CC;FA;15;6254;6136;34190;Oupia;291;288
200000610;CC le Minervois;CC;FA;15;6254;6136;34189;Olonzac;1689;1658
200000610;CC le Minervois;CC;FA;15;6254;6136;34158;Minerve;126;125
200000610;CC le Minervois;CC;FA;15;6254;6136;34302;Siran;678;671
200000610;CC le Minervois;CC;FA;15;6254;6136;34098;Ferrals-les-Montagnes;157;147
200000610;CC le Minervois;CC;FA;15;6254;6136;34097;Félines-Minervois;415;407
200000610;CC le Minervois;CC;FA;15;6254;6136;34075;Cesseras;403;392
200000610;CC le Minervois;CC;FA;15;6254;6136;34059;La Caunette;331;326
200000610;CC le Minervois;CC;FA;15;6254;6136;34054;Cassagnoles;92;88
200000610;CC le Minervois;CC;FA;15;6254;6136;34026;Beaufort;180;178
200000610;CC le Minervois;CC;FA;15;6254;6136;34020;Azillanet;429;415
200000610;CC le Minervois;CC;FA;15;6254;6136;34004;Agel;220;213
200000610;CC le Minervois;CC;FA;15;6254;6136;34006;Aigne;266;262
200000610;CC le Minervois;CC;FA;15;6254;6136;34007;Aigues-Vives;424;422
200000628;CC Rhône Lez Provence;CC;FPU;5;24382;23936;84063;Lamotte-du-Rhône;422;409
200000628;CC Rhône Lez Provence;CC;FPU;5;24382;23936;84064;Lapalud;3763;3685
200000628;CC Rhône Lez Provence;CC;FPU;5;24382;23936;84078;Mondragon;3730;3665
200000628;CC Rhône Lez Provence;CC;FPU;5;24382;23936;84083;Mornas;2344;2292
200000628;CC Rhône Lez Provence;CC;FPU;5;24382;23936;84019;Bollène;14123;13885
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;1046;1031;7135;Laval-d'Aurelle;59;58
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;1046;1031;7136;Laveyrune;137;135
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;1046;1031;7047;Cellier-du-Luc;110;109
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;1046;1031;7175;Le Plagnal;65;65
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;1046;1031;7038;Borne;40;40
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;1046;1031;7262;Saint-Laurent-les-Bains;160;156
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;1046;1031;7232;Saint-Étienne-de-Lugdarès;475;468
200000644;CC des Grands Sites des Gorges de l'Ardèche;CC;FA;4;1547;1502;30134;Issirac;228;220
200000644;CC des Grands Sites des Gorges de l'Ardèche;CC;FA;4;1547;1502;7328;Vagnas;534;521
200000644;CC des Grands Sites des Gorges de l'Ardèche;CC;FA;4;1547;1502;7113;Labastide-de-Virac;230;225
200000644;CC des Grands Sites des Gorges de l'Ardèche;CC;FA;4;1547;1502;7168;Orgnac-l'Aven;555;536
200000735;CC de la Viadène;CC;FPU;6;2315;2236;12250;Saint-Symphorien-de-Thénières;251;242
200000735;CC de la Viadène;CC;FPU;6;2315;2236;12048;Campouriez;413;397
200000735;CC de la Viadène;CC;FPU;6;2315;2236;12103;Florentin-la-Capelle;339;327
200000735;CC de la Viadène;CC;FPU;6;2315;2236;12209;Saint-Amans-des-Cots;795;775
200000735;CC de la Viadène;CC;FPU;6;2315;2236;12116;Huparlac;260;245
200000735;CC de la Viadène;CC;FPU;6;2315;2236;12151;Montézic;257;250
200000743;CC du Nebbiu;CC;FA;10;3535;3469;2B172;Murato;617;607
200000743;CC du Nebbiu;CC;FA;10;3535;3469;2B314;Santo-Pietro-di-Tenda;354;348
200000743;CC du Nebbiu;CC;FA;10;3535;3469;2B301;San-Gavino-di-Tenda;54;54
200000743;CC du Nebbiu;CC;FA;10;3535;3469;2B287;Sorio;152;147
200000743;CC du Nebbiu;CC;FA;10;3535;3469;2B257;Rapale;159;155
200000743;CC du Nebbiu;CC;FA;10;3535;3469;2B239;Poggio-d'Oletta;218;208
200000743;CC du Nebbiu;CC;FA;10;3535;3469;2B230;Piève;125;120
200000743;CC du Nebbiu;CC;FA;10;3535;3469;2B333;Vallecalle;110;110
200000743;CC du Nebbiu;CC;FA;10;3535;3469;2B188;Olmeta-di-Tuda;358;351
200000743;CC du Nebbiu;CC;FA;10;3535;3469;2B185;Oletta;1388;1369
200000776;CA Argenteuil - Bezons;CA;FPU;2;132878;130856;95063;Bezons;28325;28012
200000776;CA Argenteuil - Bezons;CA;FPU;2;132878;130856;95018;Argenteuil;104553;102844
200000800;CC Cur de Sologne;CC;FPU;6;10911;10627;41036;Chaon;455;439
200000800;CC Cur de Sologne;CC;FPU;6;10911;10627;41251;Souvigny-en-Sologne;504;492
200000800;CC Cur de Sologne;CC;FPU;6;10911;10627;41296;Vouzon;1533;1482
200000800;CC Cur de Sologne;CC;FPU;6;10911;10627;41046;Chaumont-sur-Tharonne;1107;1087
200000800;CC Cur de Sologne;CC;FPU;6;10911;10627;41161;Nouan-le-Fuzelier;2519;2439
200000800;CC Cur de Sologne;CC;FPU;6;10911;10627;41106;Lamotte-Beuvron;4793;4688
200000842;CC du Pays de Montmélian;CC;FPU;15;15290;14952;73276;Saint-Pierre-de-Soucy;390;379
200000842;CC du Pays de Montmélian;CC;FPU;15;15290;14952;73183;Myans;1118;1087
200000842;CC du Pays de Montmélian;CC;FPU;15;15290;14952;73171;Montmélian;4138;4042
200000842;CC du Pays de Montmélian;CC;FPU;15;15290;14952;73159;Les Mollettes;719;707
200000842;CC du Pays de Montmélian;CC;FPU;15;15290;14952;73084;Chignin;824;808
200000842;CC du Pays de Montmélian;CC;FPU;15;15290;14952;73240;Sainte-Hélène-du-Lac;691;674
200000842;CC du Pays de Montmélian;CC;FPU;15;15290;14952;73200;Planaise;532;518
200000842;CC du Pays de Montmélian;CC;FPU;15;15290;14952;73118;Francin;892;871
200000842;CC du Pays de Montmélian;CC;FPU;15;15290;14952;73151;Les Marches;2505;2453
200000842;CC du Pays de Montmélian;CC;FPU;15;15290;14952;73082;La Chavanne;610;602
200000842;CC du Pays de Montmélian;CC;FPU;15;15290;14952;73314;Villard-d'Héry;250;246
200000842;CC du Pays de Montmélian;CC;FPU;15;15290;14952;73324;Villaroux;234;223
200000842;CC du Pays de Montmélian;CC;FPU;15;15290;14952;73017;Apremont;980;955
200000842;CC du Pays de Montmélian;CC;FPU;15;15290;14952;73018;Arbin;785;775
200000842;CC du Pays de Montmélian;CC;FPU;15;15290;14952;73141;Laissaud;622;612
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21126;Cessey-sur-Tille;569;562
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21532;Rouvres-en-Plaine;1021;1005
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21130;Chambeire;297;289
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21507;Premières;110;109
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21487;Pluvet;416;413
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21292;Genlis;5669;5577
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21486;Pluvault;537;525
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21183;Collonges-lès-Premières;782;775
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21388;Marliens;457;448
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21242;Échigey;300;291
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21353;Longecourt-en-Plaine;1286;1258
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21352;Longeault;602;590
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21351;Longchamp;1276;1189
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21330;Labergement-Foigney;421;413
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21320;Izier;749;736
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21319;Izeure;787;781
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21261;Fauverney;706;692
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21005;Aiserey;1379;1357
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21621;Tart-l'Abbaye;243;232
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21656;Varanges;797;783
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21057;Beire-le-Fort;301;291
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21103;Brazey-en-Plaine;2588;2530
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21632;Thorey-en-Plaine;1015;1002
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21623;Tart-le-Haut;1414;1401
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21067;Bessey-lès-Cîteaux;673;659
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24629;24140;21622;Tart-le-Bas;234;232
200000933;CC Sauldre et Sologne;CC;FA;13;15145;14786;18067;Clémont;708;701
200000933;CC Sauldre et Sologne;CC;FA;13;15145;14786;18047;La Chapelle-d'Angillon;676;665
200000933;CC Sauldre et Sologne;CC;FA;13;15145;14786;18115;Ivoy-le-Pré;900;882
200000933;CC Sauldre et Sologne;CC;FA;13;15145;14786;18147;Ménétréol-sur-Sauldre;255;253
200000933;CC Sauldre et Sologne;CC;FA;13;15145;14786;18149;Méry-ès-Bois;623;609
200000933;CC Sauldre et Sologne;CC;FA;13;15145;14786;18030;Blancafort;1175;1136
200000933;CC Sauldre et Sologne;CC;FA;13;15145;14786;18088;Ennordres;230;220
200000933;CC Sauldre et Sologne;CC;FA;13;15145;14786;18170;Oizon;738;717
200000933;CC Sauldre et Sologne;CC;FA;13;15145;14786;18015;Aubigny-sur-Nère;6043;5879
200000933;CC Sauldre et Sologne;CC;FA;13;15145;14786;18011;Argent-sur-Sauldre;2274;2223
200000933;CC Sauldre et Sologne;CC;FA;13;15145;14786;18185;Presly;258;252
200000933;CC Sauldre et Sologne;CC;FA;13;15145;14786;18227;Sainte-Montaine;205;203
200000933;CC Sauldre et Sologne;CC;FA;13;15145;14786;18037;Brinon-sur-Sauldre;1060;1046
200000966;CC des Boutières;CC;FPU;11;3379;3312;7037;Borée;169;168
200000966;CC des Boutières;CC;FPU;11;3379;3312;7054;Chanéac;272;262
200000966;CC des Boutières;CC;FPU;11;3379;3312;7103;Intres;117;116
200000966;CC des Boutières;CC;FPU;11;3379;3312;7269;Saint-Martin-de-Valamas;1289;1269
200000966;CC des Boutières;CC;FPU;11;3379;3312;7267;Saint-Martial;254;248
200000966;CC des Boutières;CC;FPU;11;3379;3312;7252;Saint-Julien-Boutières;218;213
200000966;CC des Boutières;CC;FPU;11;3379;3312;7123;Lachapelle-sous-Chanéac;198;195
200000966;CC des Boutières;CC;FPU;11;3379;3312;7248;Saint-Jean-Roure;263;259
200000966;CC des Boutières;CC;FPU;11;3379;3312;7226;Saint-Clément;110;107
200000966;CC des Boutières;CC;FPU;11;3379;3312;7012;Arcens;429;416
200000966;CC des Boutières;CC;FPU;11;3379;3312;7195;La Rochette;60;59
200000974;CC des Sources de la Loire;CC;FA;8;1451;1407;7200;Le Roux;45;44
200000974;CC des Sources de la Loire;CC;FA;8;1451;1407;7224;Saint-Cirgues-en-Montagne;259;248
200000974;CC des Sources de la Loire;CC;FA;8;1451;1407;7154;Mazan-l'Abbaye;144;137
200000974;CC des Sources de la Loire;CC;FA;8;1451;1407;7026;Le Béage;327;318
200000974;CC des Sources de la Loire;CC;FA;8;1451;1407;7075;Cros-de-Géorand;178;175
200000974;CC des Sources de la Loire;CC;FA;8;1451;1407;7326;Usclades-et-Rieutord;127;123
200000974;CC des Sources de la Loire;CC;FA;8;1451;1407;7203;Sagnes-et-Goudoulet;134;132
200000974;CC des Sources de la Loire;CC;FA;8;1451;1407;7235;Sainte-Eulalie;237;230
200000982;CC Sources de l'Ardèche;CC;FPU;10;4534;4396;7025;Barnas;227;224
200000982;CC Sources de l'Ardèche;CC;FPU;10;4534;4396;7018;Astet;43;43
200000982;CC Sources de l'Ardèche;CC;FPU;10;4534;4396;7065;Chirols;269;259
200000982;CC Sources de l'Ardèche;CC;FPU;10;4534;4396;7107;Jaujac;1242;1212
200000982;CC Sources de l'Ardèche;CC;FPU;10;4534;4396;7178;Pont-de-Labeaume;578;573
200000982;CC Sources de l'Ardèche;CC;FPU;10;4534;4396;7156;Meyras;866;842
200000982;CC Sources de l'Ardèche;CC;FPU;10;4534;4396;7315;La Souche;352;343
200000982;CC Sources de l'Ardèche;CC;FPU;10;4534;4396;7282;Saint-Pierre-de-Colombier;451;400
200000982;CC Sources de l'Ardèche;CC;FPU;10;4534;4396;7087;Fabras;375;371
200000982;CC Sources de l'Ardèche;CC;FPU;10;4534;4396;7223;Saint-Cirgues-de-Prades;131;129
200000990;CC du Sud Pays Basque;CC;FPU;12;63779;61962;64483;Saint-Jean-de-Luz;14232;13742
200000990;CC du Sud Pays Basque;CC;FPU;12;63779;61962;64545;Urrugne;8659;8427
200000990;CC du Sud Pays Basque;CC;FPU;12;63779;61962;64035;Arbonne;2027;1993
200000990;CC du Sud Pays Basque;CC;FPU;12;63779;61962;64249;Guéthary;1383;1337
200000990;CC du Sud Pays Basque;CC;FPU;12;63779;61962;64260;Hendaye;14827;14412
200000990;CC du Sud Pays Basque;CC;FPU;12;63779;61962;64065;Ascain;4020;3924
200000990;CC du Sud Pays Basque;CC;FPU;12;63779;61962;64014;Ainhoa;686;672
200000990;CC du Sud Pays Basque;CC;FPU;12;63779;61962;64495;Saint-Pée-sur-Nivelle;5685;5550
200000990;CC du Sud Pays Basque;CC;FPU;12;63779;61962;64130;Biriatou;1018;989
200000990;CC du Sud Pays Basque;CC;FPU;12;63779;61962;64009;Ahetze;1731;1697
200000990;CC du Sud Pays Basque;CC;FPU;12;63779;61962;64189;Ciboure;7025;6785
200000990;CC du Sud Pays Basque;CC;FPU;12;63779;61962;64504;Sare;2486;2434
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4500;4418;36014;Bazaiges;234;228
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4500;4418;36158;Badecon-le-Pin;760;754
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4500;4418;36081;Gargilesse-Dampierre;333;326
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4500;4418;36012;Baraize;322;313
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4500;4418;36062;Cuzion;458;450
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4500;4418;36070;Éguzon-Chantôme;1393;1362
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4500;4418;36032;Ceaulmont;727;713
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4500;4418;36160;Pommiers;273;272
200001071;CC de l'Asse et de ses Affluents;CC;FA;7;1414;1396;4028;Beynes;124;122
200001071;CC de l'Asse et de ses Affluents;CC;FA;7;1414;1396;4107;Majastres;2;2
200001071;CC de l'Asse et de ses Affluents;CC;FA;7;1414;1396;4031;Bras-d'Asse;518;514
200001071;CC de l'Asse et de ses Affluents;CC;FA;7;1414;1396;4181;Saint-Jeannet;54;51
200001071;CC de l'Asse et de ses Affluents;CC;FA;7;1414;1396;4084;Estoublon;464;459
200001071;CC de l'Asse et de ses Affluents;CC;FA;7;1414;1396;4054;Châteauredon;94;94
200001071;CC de l'Asse et de ses Affluents;CC;FA;7;1414;1396;4182;Saint-Julien-d'Asse;158;154
200001105;CC du Canton de Salies-du-Salat;CC;FPU;22;8934;8629;31591;Escoulis;80;80
200001105;CC du Canton de Salies-du-Salat;CC;FPU;22;8934;8629;31321;Marsoulas;141;136
200001105;CC du Canton de Salies-du-Salat;CC;FPU;22;8934;8629;31112;Castagnède;178;174
