siren;nom;nature;fiscalite;nb_com;ptot;pmun;insee;siren_com;nom_com;ptot_com;pmun_com
200000388;CC du Sud Morvan;CC;FA;7;3062;3012;58301;215803016;Vandenesse;346;338
200000388;CC du Sud Morvan;CC;FA;7;3062;3012;58309;215803099;Villapourçon;455;447
200000420;CC de la Vôge Vers les Rives de la Moselle;CC;FPU;11;15684;15167;88011;218800118;Arches;1749;1662
200000420;CC de la Vôge Vers les Rives de la Moselle;CC;FPU;11;15684;15167;88012;218800126;Archettes;1134;1110
200000420;CC de la Vôge Vers les Rives de la Moselle;CC;FPU;11;15684;15167;88028;218800282;La Baffe;754;661
200000420;CC de la Vôge Vers les Rives de la Moselle;CC;FPU;11;15684;15167;88048;218800480;Bellefontaine;1032;1022
200000420;CC de la Vôge Vers les Rives de la Moselle;CC;FPU;11;15684;15167;88134;218801348;Dinozé;610;594
200000420;CC de la Vôge Vers les Rives de la Moselle;CC;FPU;11;15684;15167;88225;218802254;Hadol;2480;2351
200000420;CC de la Vôge Vers les Rives de la Moselle;CC;FPU;11;15684;15167;88250;218802502;Jarménil;452;442
200000420;CC de la Vôge Vers les Rives de la Moselle;CC;FPU;11;15684;15167;88358;218803583;Pouxeux;2053;2004
200000420;CC de la Vôge Vers les Rives de la Moselle;CC;FPU;11;15684;15167;88371;218803716;Raon-aux-Bois;1297;1269
200000420;CC de la Vôge Vers les Rives de la Moselle;CC;FPU;11;15684;15167;88481;218804813;Uriménil;1382;1355
200000420;CC de la Vôge Vers les Rives de la Moselle;CC;FPU;11;15684;15167;88530;218805307;Xertigny;2741;2697
200000438;CC du Pays de Pontchâteau St Gildas des Bois;CC;FPU;9;34496;33734;44050;214400509;Crossac;2951;2846
200000438;CC du Pays de Pontchâteau St Gildas des Bois;CC;FPU;9;34496;33734;44053;214400533;Drefféac;2120;2072
200000438;CC du Pays de Pontchâteau St Gildas des Bois;CC;FPU;9;34496;33734;44068;214400681;Guenrouet;3309;3254
200000438;CC du Pays de Pontchâteau St Gildas des Bois;CC;FPU;9;34496;33734;44098;214400988;Missillac;5154;5076
200000438;CC du Pays de Pontchâteau St Gildas des Bois;CC;FPU;9;34496;33734;44129;214401291;Pontchâteau;10471;10191
200000438;CC du Pays de Pontchâteau St Gildas des Bois;CC;FPU;9;34496;33734;44152;214401523;Sainte-Anne-sur-Brivet;2828;2793
200000438;CC du Pays de Pontchâteau St Gildas des Bois;CC;FPU;9;34496;33734;44161;214401614;Saint-Gildas-des-Bois;3714;3617
200000438;CC du Pays de Pontchâteau St Gildas des Bois;CC;FPU;9;34496;33734;44189;214401895;Sainte-Reine-de-Bretagne;2276;2245
200000438;CC du Pays de Pontchâteau St Gildas des Bois;CC;FPU;9;34496;33734;44196;214401960;Sévérac;1673;1640
200000487;CC du Plateau de Lommoye (Ccpl);CC;FPU;10;6624;6516;78082;217800820;Boissy-Mauvoisin;631;621
200000487;CC du Plateau de Lommoye (Ccpl);CC;FPU;10;6624;6516;78107;217801075;Bréval;1913;1870
200000487;CC du Plateau de Lommoye (Ccpl);CC;FPU;10;6624;6516;78147;217801471;Chaufour-lès-Bonnières;460;456
200000487;CC du Plateau de Lommoye (Ccpl);CC;FPU;10;6624;6516;78188;217801885;Cravent;439;436
200000487;CC du Plateau de Lommoye (Ccpl);CC;FPU;10;6624;6516;78344;217803444;Lommoye;675;665
200000487;CC du Plateau de Lommoye (Ccpl);CC;FPU;10;6624;6516;78385;217803857;Ménerville;221;219
200000487;CC du Plateau de Lommoye (Ccpl);CC;FPU;10;6624;6516;78444;217804442;Neauphlette;881;868
200000487;CC du Plateau de Lommoye (Ccpl);CC;FPU;10;6624;6516;78558;217805589;Saint-Illiers-la-Ville;349;343
200000487;CC du Plateau de Lommoye (Ccpl);CC;FPU;10;6624;6516;78559;217805597;Saint-Illiers-le-Bois;459;454
200000487;CC du Plateau de Lommoye (Ccpl);CC;FPU;10;6624;6516;78668;217806686;La Villeneuve-en-Chevrie;596;584
200000537;CC de la Presqu'île de Rhuys;CC;FPU;5;13984;13625;56005;215600057;Arzon;2160;2108
200000537;CC de la Presqu'île de Rhuys;CC;FPU;5;13984;13625;56205;215602053;Saint-Armel;905;879
200000537;CC de la Presqu'île de Rhuys;CC;FPU;5;13984;13625;56214;215602145;Saint-Gildas-de-Rhuys;1729;1685
200000537;CC de la Presqu'île de Rhuys;CC;FPU;5;13984;13625;56240;215602400;Sarzeau;7965;7756
200000537;CC de la Presqu'île de Rhuys;CC;FPU;5;13984;13625;56252;215602525;Le Tour-du-Parc;1225;1197
200000545;CC des Portes de Romilly Sur Seine;CC;FA;6;18967;18510;10114;211001086;Crancey;775;758
200000545;CC des Portes de Romilly Sur Seine;CC;FA;6;18967;18510;10164;211001573;Gélannes;754;730
200000545;CC des Portes de Romilly Sur Seine;CC;FA;6;18967;18510;10220;211002134;Maizières-la-Grande-Paroisse;1587;1523
200000545;CC des Portes de Romilly Sur Seine;CC;FA;6;18967;18510;10280;211002720;Pars-lès-Romilly;834;812
200000545;CC des Portes de Romilly Sur Seine;CC;FA;6;18967;18510;10323;211003124;Romilly-sur-Seine;14671;14352
200000545;CC des Portes de Romilly Sur Seine;CC;FA;6;18967;18510;10341;211003306;Saint-Hilaire-sous-Romilly;346;335
200000594;CC Entre Loire et Allier;CC;FPU;9;2324;2299;7071;210700712;Coucouron;867;867
200000594;CC Entre Loire et Allier;CC;FPU;9;2324;2299;7105;210701058;Issanlas;113;110
200000594;CC Entre Loire et Allier;CC;FPU;9;2324;2299;7106;210701066;Issarlès;163;162
200000594;CC Entre Loire et Allier;CC;FPU;9;2324;2299;7119;210701199;Le Lac-d'Issarlès;288;286
200000594;CC Entre Loire et Allier;CC;FPU;9;2324;2299;7121;210701215;Lachapelle-Graillouse;229;226
200000594;CC Entre Loire et Allier;CC;FPU;9;2324;2299;7130;210701306;Lanarce;172;171
200000594;CC Entre Loire et Allier;CC;FPU;9;2324;2299;7137;210701371;Lavillatte;86;82
200000594;CC Entre Loire et Allier;CC;FPU;9;2324;2299;7142;210701421;Lespéron;327;316
200000594;CC Entre Loire et Allier;CC;FPU;9;2324;2299;7206;210702064;Saint-Alban-en-Montagne;79;79
200000610;CC le Minervois;CC;FA;15;6481;6364;34004;213400047;Agel;214;212
200000610;CC le Minervois;CC;FA;15;6481;6364;34006;213400062;Aigne;273;269
200000610;CC le Minervois;CC;FA;15;6481;6364;34007;213400070;Aigues-Vives;465;455
200000610;CC le Minervois;CC;FA;15;6481;6364;34020;213400203;Azillanet;406;395
200000610;CC le Minervois;CC;FA;15;6481;6364;34026;213400260;Beaufort;213;211
200000610;CC le Minervois;CC;FA;15;6481;6364;34054;213400542;Cassagnoles;100;98
200000610;CC le Minervois;CC;FA;15;6481;6364;34059;213400591;La Caunette;326;320
200000610;CC le Minervois;CC;FA;15;6481;6364;34075;213400757;Cesseras;386;367
200000610;CC le Minervois;CC;FA;15;6481;6364;34097;213400971;Félines-Minervois;465;457
200000610;CC le Minervois;CC;FA;15;6481;6364;34098;213400989;Ferrals-les-Montagnes;162;158
200000610;CC le Minervois;CC;FA;15;6481;6364;34141;213401417;La Livinière;561;552
200000610;CC le Minervois;CC;FA;15;6481;6364;34158;213401581;Minerve;133;132
200000610;CC le Minervois;CC;FA;15;6481;6364;34189;213401896;Olonzac;1783;1757
200000610;CC le Minervois;CC;FA;15;6481;6364;34190;213401904;Oupia;288;286
200000610;CC le Minervois;CC;FA;15;6481;6364;34302;213403025;Siran;706;695
200000628;CC Rhône Lez Provence;CC;FPU;5;24619;24207;84019;218400190;Bollène;14012;13776
200000628;CC Rhône Lez Provence;CC;FPU;5;24619;24207;84063;218400638;Lamotte-du-Rhône;408;399
200000628;CC Rhône Lez Provence;CC;FPU;5;24619;24207;84064;218400646;Lapalud;3976;3913
200000628;CC Rhône Lez Provence;CC;FPU;5;24619;24207;84078;218400786;Mondragon;3798;3745
200000628;CC Rhône Lez Provence;CC;FPU;5;24619;24207;84083;218400836;Mornas;2425;2374
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;904;892;7038;210700381;Borne;43;43
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;904;892;7047;210700472;Cellier-du-Luc;88;88
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;904;892;7135;210701355;Laval-d'Aurelle;57;54
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;904;892;7136;210701363;Laveyrune;123;121
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;904;892;7175;210701751;Le Plagnal;52;52
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;904;892;7232;210702320;Saint-Etienne-de-Lugdarès;407;401
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;904;892;7262;210702627;Saint-Laurent-les-Bains;134;133
200000735;CC de la Viadène;CC;FPU;6;2217;2149;12048;211200480;Campouriez;370;359
200000735;CC de la Viadène;CC;FPU;6;2217;2149;12103;211201033;Florentin-la-Capelle;314;301
200000735;CC de la Viadène;CC;FPU;6;2217;2149;12116;211201165;Huparlac;252;240
200000735;CC de la Viadène;CC;FPU;6;2217;2149;12151;211201512;Montézic;266;259
200000735;CC de la Viadène;CC;FPU;6;2217;2149;12209;211202098;Saint-Amans-des-Cots;777;760
200000735;CC de la Viadène;CC;FPU;6;2217;2149;12250;211202502;Saint-Symphorien-de-Thénières;238;230
200000743;CC du Nebbiu;CC;FA;11;4189;4118;2B172;212001721;Murato;633;618
200000743;CC du Nebbiu;CC;FA;11;4189;4118;2B185;212001853;Oletta;1569;1551
200000743;CC du Nebbiu;CC;FA;11;4189;4118;2B188;212001887;Olmeta-di-Tuda;432;419
200000743;CC du Nebbiu;CC;FA;11;4189;4118;2B230;212002307;Piève;120;115
200000743;CC du Nebbiu;CC;FA;11;4189;4118;2B239;212002398;Poggio-d'Oletta;214;207
200000743;CC du Nebbiu;CC;FA;11;4189;4118;2B257;212002570;Rapale;151;148
200000743;CC du Nebbiu;CC;FA;11;4189;4118;2B265;212002653;Rutali;386;383
200000743;CC du Nebbiu;CC;FA;11;4189;4118;2B287;212002877;Sorio;137;137
200000743;CC du Nebbiu;CC;FA;11;4189;4118;2B301;212003016;San-Gavino-di-Tenda;64;61
200000743;CC du Nebbiu;CC;FA;11;4189;4118;2B314;212003149;Santo-Pietro-di-Tenda;360;356
200000743;CC du Nebbiu;CC;FA;11;4189;4118;2B333;212003339;Vallecalle;123;123
200000800;CC Coeur de Sologne;CC;FPU;6;10996;10748;41036;214100364;Chaon;480;468
200000800;CC Coeur de Sologne;CC;FPU;6;10996;10748;41046;214100463;Chaumont-sur-Tharonne;1137;1121
200000800;CC Coeur de Sologne;CC;FPU;6;10996;10748;41106;214101065;Lamotte-Beuvron;4899;4798
200000800;CC Coeur de Sologne;CC;FPU;6;10996;10748;41161;214101610;Nouan-le-Fuzelier;2422;2356
200000800;CC Coeur de Sologne;CC;FPU;6;10996;10748;41251;214102519;Souvigny-en-Sologne;515;505
200000800;CC Coeur de Sologne;CC;FPU;6;10996;10748;41296;214102964;Vouzon;1543;1500
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21005;212100051;Aiserey;1372;1358
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21057;212100572;Beire-le-Fort;337;326
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21067;212100671;Bessey-lès-Cîteaux;696;688
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21126;212101265;Cessey-sur-Tille;634;623
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21130;212101307;Chambeire;382;377
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21183;212101836;Collonges-lès-Premières;832;815
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21242;212102420;Echigey;295;281
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21261;212102610;Fauverney;688;677
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21292;212102925;Genlis;5579;5480
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21319;212103196;Izeure;820;811
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21320;212103204;Izier;819;806
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21330;212103303;Labergement-Foigney;407;395
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21351;212103519;Longchamp;1294;1181
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21352;212103527;Longeault;579;574
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21353;212103535;Longecourt-en-Plaine;1234;1204
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21388;212103881;Marliens;513;510
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21486;212104863;Pluvault;550;545
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21487;212104871;Pluvet;444;438
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21507;212105076;Premières;140;140
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21532;212105324;Rouvres-en-Plaine;1069;1059
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21621;212106215;Tart-l'Abbaye;222;216
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21622;212106223;Tart-le-Bas;223;221
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21623;212106231;Tart-le-Haut;1411;1398
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21632;212106322;Thorey-en-Plaine;1086;1073
200000925;CC de la Plaine Dijonnaise;CC;FA;25;22388;21947;21656;212106561;Varanges;762;751
200000933;CC Sauldre et Sologne;CC;FA;13;14617;14211;18011;211800115;Argent-sur-Sauldre;2163;2130
200000933;CC Sauldre et Sologne;CC;FA;13;14617;14211;18015;211800156;Aubigny-sur-Nère;5732;5582
200000933;CC Sauldre et Sologne;CC;FA;13;14617;14211;18030;211800305;Blancafort;1159;1116
200000933;CC Sauldre et Sologne;CC;FA;13;14617;14211;18037;211800370;Brinon-sur-Sauldre;1026;1008
200000933;CC Sauldre et Sologne;CC;FA;13;14617;14211;18047;211800479;La Chapelle-d'Angillon;676;662
200000933;CC Sauldre et Sologne;CC;FA;13;14617;14211;18067;211800677;Clémont;728;717
200000933;CC Sauldre et Sologne;CC;FA;13;14617;14211;18088;211800883;Ennordres;221;217
200000933;CC Sauldre et Sologne;CC;FA;13;14617;14211;18115;211801154;Ivoy-le-Pré;849;840
200000933;CC Sauldre et Sologne;CC;FA;13;14617;14211;18147;211801477;Ménétréol-sur-Sauldre;236;228
200000933;CC Sauldre et Sologne;CC;FA;13;14617;14211;18149;211801493;Méry-ès-Bois;601;586
200000933;CC Sauldre et Sologne;CC;FA;13;14617;14211;18170;211801709;Oizon;725;706
200000933;CC Sauldre et Sologne;CC;FA;13;14617;14211;18185;211801857;Presly;313;235
200000933;CC Sauldre et Sologne;CC;FA;13;14617;14211;18227;211802277;Sainte-Montaine;188;184
200000974;CC Sources de la Loire;CC;FA;8;1400;1356;7026;210700266;Le Béage;296;287
200000974;CC Sources de la Loire;CC;FA;8;1400;1356;7075;210700753;Cros-de-Géorand;169;166
200000974;CC Sources de la Loire;CC;FA;8;1400;1356;7154;210701546;Mazan-l'Abbaye;144;138
200000974;CC Sources de la Loire;CC;FA;8;1400;1356;7200;210702007;Le Roux;47;46
200000974;CC Sources de la Loire;CC;FA;8;1400;1356;7203;210702031;Sagnes-et-Goudoulet;129;128
200000974;CC Sources de la Loire;CC;FA;8;1400;1356;7224;210702247;Saint-Cirgues-en-Montagne;254;240
200000974;CC Sources de la Loire;CC;FA;8;1400;1356;7235;210702353;Sainte-Eulalie;232;223
200000974;CC Sources de la Loire;CC;FA;8;1400;1356;7326;210703260;Usclades-et-Rieutord;129;128
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4572;4472;36012;213600125;Baraize;340;334
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4572;4472;36014;213600141;Bazaiges;224;217
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4572;4472;36032;213600323;Ceaulmont;759;745
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4572;4472;36062;213600620;Cuzion;450;440
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4572;4472;36070;213600703;Eguzon-Chantôme;1438;1407
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4572;4472;36081;213600810;Gargilesse-Dampierre;328;306
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4572;4472;36158;213601586;Badecon-le-Pin;753;746
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4572;4472;36160;213601602;Pommiers;280;277
200001105;CC de Salies-Du-Salat;CC;FPU;22;8759;8431;31030;213100308;Ausseing;75;70
200001105;CC de Salies-Du-Salat;CC;FPU;22;8759;8431;31059;213100597;Belbèze-en-Comminges;110;109
200001105;CC de Salies-Du-Salat;CC;FPU;22;8759;8431;31110;213101108;Cassagne;652;636
200001105;CC de Salies-Du-Salat;CC;FPU;22;8759;8431;31112;213101124;Castagnède;185;181
200001105;CC de Salies-Du-Salat;CC;FPU;22;8759;8431;31114;213101140;Castelbiague;248;242
200001105;CC de Salies-Du-Salat;CC;FPU;22;8759;8431;31183;213101835;Figarol;289;285
200001105;CC de Salies-Du-Salat;CC;FPU;22;8759;8431;31195;213101959;Francazal;18;18
200001105;CC de Salies-Du-Salat;CC;FPU;22;8759;8431;31237;213102379;His;255;227
200001105;CC de Salies-Du-Salat;CC;FPU;22;8759;8431;31315;213103153;Mane;1022;990
200001105;CC de Salies-Du-Salat;CC;FPU;22;8759;8431;31321;213103211;Marsoulas;123;118
200001105;CC de Salies-Du-Salat;CC;FPU;22;8759;8431;31336;213103369;Mazères-sur-Salat;588;567
200001105;CC de Salies-Du-Salat;CC;FPU;22;8759;8431;31357;213103575;Montastruc-de-Salies;268;263
200001105;CC de Salies-Du-Salat;CC;FPU;22;8759;8431;31372;213103724;Montespan;469;450
200001105;CC de Salies-Du-Salat;CC;FPU;22;8759;8431;31376;213103765;Montgaillard-de-Salies;104;102
200001105;CC de Salies-Du-Salat;CC;FPU;22;8759;8431;31391;213103914;Montsaunès;477;439
200001105;CC de Salies-Du-Salat;CC;FPU;22;8759;8431;31457;213104573;Roquefort-sur-Garonne;800;794
200001105;CC de Salies-Du-Salat;CC;FPU;22;8759;8431;31461;213104615;Rouède;294;288
200001105;CC de Salies-Du-Salat;CC;FPU;22;8759;8431;31521;213105216;Saleich;373;358
200001105;CC de Salies-Du-Salat;CC;FPU;22;8759;8431;31523;213105232;Salies-du-Salat;1926;1818
200001105;CC de Salies-Du-Salat;CC;FPU;22;8759;8431;31554;213105547;Touille;261;256
200001105;CC de Salies-Du-Salat;CC;FPU;22;8759;8431;31562;213105620;Urau;136;134
200001105;CC de Salies-Du-Salat;CC;FPU;22;8759;8431;31591;213105919;Escoulis;86;86
200001170;CC Aubrac-Lot-Causse;CC;FA;10;4884;4724;48017;200054484;Banassac-Canilhac;1071;1036
200001170;CC Aubrac-Lot-Causse;CC;FA;10;4884;4724;48034;214800344;La Canourgue;2220;2126
200001170;CC Aubrac-Lot-Causse;CC;FA;10;4884;4724;48073;214800732;Les Hermaux;113;110
200001170;CC Aubrac-Lot-Causse;CC;FA;10;4884;4724;48085;214800856;Laval-du-Tarn;106;105
200001170;CC Aubrac-Lot-Causse;CC;FA;10;4884;4724;48156;214801565;Saint-Germain-du-Teil;831;821
200001170;CC Aubrac-Lot-Causse;CC;FA;10;4884;4724;48175;214801755;Saint-Pierre-de-Nogaret;180;174
200001170;CC Aubrac-Lot-Causse;CC;FA;10;4884;4724;48181;214801813;Saint-Saturnin;64;63
200001170;CC Aubrac-Lot-Causse;CC;FA;10;4884;4724;48187;214801870;Les Salces;105;101
200001170;CC Aubrac-Lot-Causse;CC;FA;10;4884;4724;48191;214801912;La Tieule;94;90
200001170;CC Aubrac-Lot-Causse;CC;FA;10;4884;4724;48192;214801920;Trélans;100;98
200004802;CC du Pays de Fayence;CC;FA;9;27629;27114;83008;218300085;Bagnols-en-Forêt;2686;2628
200004802;CC du Pays de Fayence;CC;FA;9;27629;27114;83029;218300291;Callian;3451;3385
200004802;CC du Pays de Fayence;CC;FA;9;27629;27114;83055;218300556;Fayence;5598;5505
200004802;CC du Pays de Fayence;CC;FA;9;27629;27114;83080;218300804;Mons;888;868
200004802;CC du Pays de Fayence;CC;FA;9;27629;27114;83081;218300812;Montauroux;6239;6118
200004802;CC du Pays de Fayence;CC;FA;9;27629;27114;83117;218301174;Saint-Paul-en-Forêt;1761;1721
200004802;CC du Pays de Fayence;CC;FA;9;27629;27114;83124;218301240;Seillans;2528;2506
200004802;CC du Pays de Fayence;CC;FA;9;27629;27114;83133;218301331;Tanneron;1547;1520
200004802;CC du Pays de Fayence;CC;FA;9;27629;27114;83138;218301380;Tourrettes;2931;2863
200005130;CC du Pays de Trie;CC;FA;22;3607;3524;65015;216500157;Antin;132;130
200005130;CC du Pays de Trie;CC;FA;22;3607;3524;65085;216500850;Bernadets-Debat;102;101
200005130;CC du Pays de Trie;CC;FA;22;3607;3524;65095;216500959;Bonnefont;353;349
200005130;CC du Pays de Trie;CC;FA;22;3607;3524;65110;216501106;Bugard;87;85
200005130;CC du Pays de Trie;CC;FA;22;3607;3524;65170;216501700;Estampures;74;72
200005130;CC du Pays de Trie;CC;FA;22;3607;3524;65177;216501775;Fontrailles;137;133
200005130;CC du Pays de Trie;CC;FA;22;3607;3524;65178;216501783;Fréchède;46;46
200005130;CC du Pays de Trie;CC;FA;22;3607;3524;65250;216502500;Lalanne-Trie;114;113
200005130;CC du Pays de Trie;CC;FA;22;3607;3524;65253;216502534;Lamarque-Rustaing;67;64
200005130;CC du Pays de Trie;CC;FA;22;3607;3524;65260;216502609;Lapeyre;90;85
200005130;CC du Pays de Trie;CC;FA;22;3607;3524;65288;216502880;Lubret-Saint-Luc;69;69
200005130;CC du Pays de Trie;CC;FA;22;3607;3524;65289;216502898;Luby-Betmont;104;99
200005130;CC du Pays de Trie;CC;FA;22;3607;3524;65293;216502930;Lustar;116;115
200005130;CC du Pays de Trie;CC;FA;22;3607;3524;65308;216503086;Mazerolles;121;112
200005130;CC du Pays de Trie;CC;FA;22;3607;3524;65342;216503425;Osmets;76;72
200005130;CC du Pays de Trie;CC;FA;22;3607;3524;65374;216503748;Puydarrieux;223;215
200005130;CC du Pays de Trie;CC;FA;22;3607;3524;65383;216503839;Sadournin;187;179
200005130;CC du Pays de Trie;CC;FA;22;3607;3524;65423;216504233;Sère-Rustaing;131;131
200005130;CC du Pays de Trie;CC;FA;22;3607;3524;65448;216504480;Tournous-Darré;85;82
200005130;CC du Pays de Trie;CC;FA;22;3607;3524;65452;216504522;Trie-sur-Baïse;1081;1062
200005130;CC du Pays de Trie;CC;FA;22;3607;3524;65461;216504613;Vidou;94;92
200005130;CC du Pays de Trie;CC;FA;22;3607;3524;65474;216504746;Villembits;118;118
200005932;CC des Portes de Sologne;CC;FPU;6;14118;13819;45006;214500068;Ardon;1145;1099
200005932;CC des Portes de Sologne;CC;FPU;6;14118;13819;45146;214501462;La Ferté-Saint-Aubin;7346;7219
