siren;nom;nature;fiscalite;nb_com;ptot;pmun;insee;nom_com;ptot_com;pmun_com
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;FPU;9;31211;30395;44161;Saint-Gildas-des-Bois;3518;3384
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;FPU;9;31211;30395;44068;Guenrouet;2911;2860
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;FPU;9;31211;30395;44050;Crossac;2736;2608
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;FPU;9;31211;30395;44152;Sainte-Anne-sur-Brivet;2460;2420
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;FPU;9;31211;30395;44189;Sainte-Reine-de-Bretagne;1971;1945
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;FPU;9;31211;30395;44053;Drefféac;1735;1687
200000438;CC du Pays de Pontchâteau - Saint-Gildas des bois;CC;FPU;9;31211;30395;44196;Sévérac;1473;1450
200000446;CC du Brannais (C.C.B);CC;FPU;8;4029;3941;33071;Branne;1234;1213
200000446;CC du Brannais (C.C.B);CC;FPU;8;4029;3941;33194;Grézillac;704;685
200000446;CC du Brannais (C.C.B);CC;FPU;8;4029;3941;33301;Naujan-et-Postiac;503;498
200000446;CC du Brannais (C.C.B);CC;FPU;8;4029;3941;33257;Lugaignac;389;372
200000446;CC du Brannais (C.C.B);CC;FPU;8;4029;3941;33375;Saint-Aubin-de-Branne;369;363
200000446;CC du Brannais (C.C.B);CC;FPU;8;4029;3941;33078;Cabara;357;350
200000446;CC du Brannais (C.C.B);CC;FPU;8;4029;3941;33209;Jugazan;281;274
200000446;CC du Brannais (C.C.B);CC;FPU;8;4029;3941;33196;Guillac;192;186
200000487;CC du Plateau de Lommoye;CC;FPU;10;6483;6372;78107;Bréval;1963;1928
200000487;CC du Plateau de Lommoye;CC;FPU;10;6483;6372;78444;Neauphlette;919;909
200000487;CC du Plateau de Lommoye;CC;FPU;10;6483;6372;78082;Boissy-Mauvoisin;633;625
200000487;CC du Plateau de Lommoye;CC;FPU;10;6483;6372;78344;Lommoye;630;619
200000487;CC du Plateau de Lommoye;CC;FPU;10;6483;6372;78668;La Villeneuve-en-Chevrie;573;559
200000487;CC du Plateau de Lommoye;CC;FPU;10;6483;6372;78559;Saint-Illiers-le-Bois;453;447
200000487;CC du Plateau de Lommoye;CC;FPU;10;6483;6372;78147;Chaufour-lès-Bonnières;424;412
200000487;CC du Plateau de Lommoye;CC;FPU;10;6483;6372;78188;Cravent;400;397
200000487;CC du Plateau de Lommoye;CC;FPU;10;6483;6372;78558;Saint-Illiers-la-Ville;287;279
200000487;CC du Plateau de Lommoye;CC;FPU;10;6483;6372;78385;Ménerville;201;197
200000537;CC de la Presqu'île de Rhuys;CC;FPU;5;13513;13181;56240;Sarzeau;7671;7494
200000537;CC de la Presqu'île de Rhuys;CC;FPU;5;13513;13181;56005;Arzon;2211;2153
200000537;CC de la Presqu'île de Rhuys;CC;FPU;5;13513;13181;56214;Saint-Gildas-de-Rhuys;1687;1649
200000537;CC de la Presqu'île de Rhuys;CC;FPU;5;13513;13181;56252;Le Tour-du-Parc;1095;1064
200000537;CC de la Presqu'île de Rhuys;CC;FPU;5;13513;13181;56205;Saint-Armel;849;821
200000545;CC des Portes de Romilly Sur Seine;CC;FA;6;18241;17881;10323;Romilly-sur-Seine;14052;13803
200000545;CC des Portes de Romilly Sur Seine;CC;FA;6;18241;17881;10220;Maizières-la-Grande-Paroisse;1442;1402
200000545;CC des Portes de Romilly Sur Seine;CC;FA;6;18241;17881;10114;Crancey;827;811
200000545;CC des Portes de Romilly Sur Seine;CC;FA;6;18241;17881;10280;Pars-lès-Romilly;777;764
200000545;CC des Portes de Romilly Sur Seine;CC;FA;6;18241;17881;10164;Gélannes;739;720
200000545;CC des Portes de Romilly Sur Seine;CC;FA;6;18241;17881;10341;Saint-Hilaire-sous-Romilly;404;381
200000594;CC Entre Loire et Allier;CC;FPU;9;2309;2265;7071;Coucouron;831;827
200000594;CC Entre Loire et Allier;CC;FPU;9;2309;2265;7142;Lespéron;332;320
200000594;CC Entre Loire et Allier;CC;FPU;9;2309;2265;7119;Le Lac-d'Issarlès;272;270
200000594;CC Entre Loire et Allier;CC;FPU;9;2309;2265;7121;Lachapelle-Graillouse;241;240
200000594;CC Entre Loire et Allier;CC;FPU;9;2309;2265;7130;Lanarce;180;170
200000594;CC Entre Loire et Allier;CC;FPU;9;2309;2265;7106;Issarlès;171;165
200000594;CC Entre Loire et Allier;CC;FPU;9;2309;2265;7105;Issanlas;128;123
200000594;CC Entre Loire et Allier;CC;FPU;9;2309;2265;7137;Lavillatte;78;77
200000594;CC Entre Loire et Allier;CC;FPU;9;2309;2265;7206;Saint-Alban-en-Montagne;76;73
200000610;CC La Minervois;CC;FA;15;6198;6075;34189;Olonzac;1684;1653
200000610;CC La Minervois;CC;FA;15;6198;6075;34302;Siran;649;642
200000610;CC La Minervois;CC;FA;15;6198;6075;34141;La Livinière;557;549
200000610;CC La Minervois;CC;FA;15;6198;6075;34075;Cesseras;422;411
200000610;CC La Minervois;CC;FA;15;6198;6075;34020;Azillanet;421;407
200000610;CC La Minervois;CC;FA;15;6198;6075;34007;Aigues-Vives;419;417
200000610;CC La Minervois;CC;FA;15;6198;6075;34097;Félines-Minervois;402;386
200000610;CC La Minervois;CC;FA;15;6198;6075;34059;La Caunette;330;325
200000610;CC La Minervois;CC;FA;15;6198;6075;34190;Oupia;293;291
200000610;CC La Minervois;CC;FA;15;6198;6075;34006;Aigne;266;262
200000610;CC La Minervois;CC;FA;15;6198;6075;34004;Agel;212;205
200000610;CC La Minervois;CC;FA;15;6198;6075;34026;Beaufort;169;168
200000610;CC La Minervois;CC;FA;15;6198;6075;34098;Ferrals-les-Montagnes;163;153
200000610;CC La Minervois;CC;FA;15;6198;6075;34158;Minerve;123;122
200000610;CC La Minervois;CC;FA;15;6198;6075;34054;Cassagnoles;88;84
200000628;CC Rhône-Lez-Provence;CC;FPU;5;24366;23870;84019;Bollène;14383;14091
200000628;CC Rhône-Lez-Provence;CC;FPU;5;24366;23870;84078;Mondragon;3636;3574
200000628;CC Rhône-Lez-Provence;CC;FPU;5;24366;23870;84064;Lapalud;3616;3539
200000628;CC Rhône-Lez-Provence;CC;FPU;5;24366;23870;84083;Mornas;2317;2265
200000628;CC Rhône-Lez-Provence;CC;FPU;5;24366;23870;84063;Lamotte-du-Rhône;414;401
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;1051;1036;7232;Saint-Étienne-de-Lugdarès;472;466
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;1051;1036;7262;Saint-Laurent-les-Bains;160;156
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;1051;1036;7136;Laveyrune;135;133
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;1051;1036;7047;Cellier-du-Luc;108;107
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;1051;1036;7175;Le Plagnal;74;72
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;1051;1036;7135;Laval-d'Aurelle;61;61
200000636;CC Cévenne et Montagne Ardéchoises;CC;FA;7;1051;1036;7038;Borne;41;41
200000644;CC Les Grands Sites des Gorges de l'Ardèche;CC;FA;4;1526;1494;7168;Orgnac-l'Aven;541;537
200000644;CC Les Grands Sites des Gorges de l'Ardèche;CC;FA;4;1526;1494;7328;Vagnas;534;518
200000644;CC Les Grands Sites des Gorges de l'Ardèche;CC;FA;4;1526;1494;30134;Issirac;228;221
200000644;CC Les Grands Sites des Gorges de l'Ardèche;CC;FA;4;1526;1494;7113;Labastide-de-Virac;223;218
200000735;CC de la Viadène;CC;FPU;6;2311;2244;12209;Saint-Amans-des-Cots;793;773
200000735;CC de la Viadène;CC;FPU;6;2311;2244;12048;Campouriez;416;400
200000735;CC de la Viadène;CC;FPU;6;2311;2244;12103;Florentin-la-Capelle;340;328
200000735;CC de la Viadène;CC;FPU;6;2311;2244;12151;Montézic;262;254
200000735;CC de la Viadène;CC;FPU;6;2311;2244;12116;Huparlac;251;243
200000735;CC de la Viadène;CC;FPU;6;2311;2244;12250;Saint-Symphorien-de-Thénières;249;246
200000743;CC du Nebbiu;CC;FA;10;3471;3408;2B185;Oletta;1346;1326
200000743;CC du Nebbiu;CC;FA;10;3471;3408;2B172;Murato;609;599
200000743;CC du Nebbiu;CC;FA;10;3471;3408;2B314;Santo-Pietro-di-Tenda;347;341
200000743;CC du Nebbiu;CC;FA;10;3471;3408;2B188;Olmeta-di-Tuda;336;333
200000743;CC du Nebbiu;CC;FA;10;3471;3408;2B239;Poggio-d'Oletta;226;215
200000743;CC du Nebbiu;CC;FA;10;3471;3408;2B257;Rapale;162;157
200000743;CC du Nebbiu;CC;FA;10;3471;3408;2B287;Sorio;159;154
200000743;CC du Nebbiu;CC;FA;10;3471;3408;2B230;Piève;122;120
200000743;CC du Nebbiu;CC;FA;10;3471;3408;2B333;Vallecalle;111;110
200000743;CC du Nebbiu;CC;FA;10;3471;3408;2B301;San-Gavino-di-Tenda;53;53
200000776;CA Argenteuil - Bezons;CA;FPU;2;133173;131273;95018;Argenteuil;104843;103250
200000776;CA Argenteuil - Bezons;CA;FPU;2;133173;131273;95063;Bezons;28330;28023
200000800;CC Cur-de-Sologne;CC;FPU;6;10851;10564;41106;Lamotte-Beuvron;4704;4610
200000800;CC Cur-de-Sologne;CC;FPU;6;10851;10564;41161;Nouan-le-Fuzelier;2576;2496
200000800;CC Cur-de-Sologne;CC;FPU;6;10851;10564;41296;Vouzon;1508;1458
200000800;CC Cur-de-Sologne;CC;FPU;6;10851;10564;41046;Chaumont-sur-Tharonne;1109;1076
200000800;CC Cur-de-Sologne;CC;FPU;6;10851;10564;41251;Souvigny-en-Sologne;502;489
200000800;CC Cur-de-Sologne;CC;FPU;6;10851;10564;41036;Chaon;452;435
200000842;CC du Pays de Montmélian;CC;FPU;15;15145;14807;73171;Montmélian;4156;4057
200000842;CC du Pays de Montmélian;CC;FPU;15;15145;14807;73151;Les Marches;2511;2458
200000842;CC du Pays de Montmélian;CC;FPU;15;15145;14807;73183;Myans;1093;1063
200000842;CC du Pays de Montmélian;CC;FPU;15;15145;14807;73017;Apremont;977;952
200000842;CC du Pays de Montmélian;CC;FPU;15;15145;14807;73118;Francin;871;852
200000842;CC du Pays de Montmélian;CC;FPU;15;15145;14807;73084;Chignin;801;785
200000842;CC du Pays de Montmélian;CC;FPU;15;15145;14807;73018;Arbin;773;763
200000842;CC du Pays de Montmélian;CC;FPU;15;15145;14807;73159;Les Mollettes;687;676
200000842;CC du Pays de Montmélian;CC;FPU;15;15145;14807;73240;Sainte-Hélène-du-Lac;678;660
200000842;CC du Pays de Montmélian;CC;FPU;15;15145;14807;73141;Laissaud;608;604
200000842;CC du Pays de Montmélian;CC;FPU;15;15145;14807;73082;La Chavanne;604;590
200000842;CC du Pays de Montmélian;CC;FPU;15;15145;14807;73200;Planaise;514;501
200000842;CC du Pays de Montmélian;CC;FPU;15;15145;14807;73276;Saint-Pierre-de-Soucy;390;379
200000842;CC du Pays de Montmélian;CC;FPU;15;15145;14807;73314;Villard-d'Héry;249;245
200000842;CC du Pays de Montmélian;CC;FPU;15;15145;14807;73324;Villaroux;233;222
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21292;Genlis;5632;5542
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21103;Brazey-en-Plaine;2602;2563
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21623;Tart-le-Haut;1420;1413
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21005;Aiserey;1368;1347
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21353;Longecourt-en-Plaine;1292;1274
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21351;Longchamp;1268;1183
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21532;Rouvres-en-Plaine;1015;999
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21632;Thorey-en-Plaine;1006;992
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21656;Varanges;812;798
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21319;Izeure;792;786
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21183;Collonges-lès-Premières;788;780
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21320;Izier;714;701
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21261;Fauverney;709;695
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21067;Bessey-lès-Cîteaux;667;653
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21352;Longeault;604;592
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21126;Cessey-sur-Tille;557;549
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21486;Pluvault;546;534
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21388;Marliens;456;447
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21330;Labergement-Foigney;427;419
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21487;Pluvet;414;411
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21057;Beire-le-Fort;299;289
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21242;Échigey;296;287
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21130;Chambeire;291;283
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21621;Tart-l'Abbaye;244;233
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21622;Tart-le-Bas;240;237
200000925;CC de la Plaine Dijonnaise;CC;FA;26;24559;24105;21507;Premières;100;98
200000933;CC Sauldre et Sologne;CC;FA;13;15125;14744;18015;Aubigny-sur-Nère;6022;5851
200000933;CC Sauldre et Sologne;CC;FA;13;15125;14744;18011;Argent-sur-Sauldre;2274;2224
200000933;CC Sauldre et Sologne;CC;FA;13;15125;14744;18030;Blancafort;1172;1131
200000933;CC Sauldre et Sologne;CC;FA;13;15125;14744;18037;Brinon-sur-Sauldre;1057;1044
200000933;CC Sauldre et Sologne;CC;FA;13;15125;14744;18115;Ivoy-le-Pré;892;873
200000933;CC Sauldre et Sologne;CC;FA;13;15125;14744;18170;Oizon;752;722
200000933;CC Sauldre et Sologne;CC;FA;13;15125;14744;18067;Clémont;692;683
200000933;CC Sauldre et Sologne;CC;FA;13;15125;14744;18047;La Chapelle-d'Angillon;678;665
200000933;CC Sauldre et Sologne;CC;FA;13;15125;14744;18149;Méry-ès-Bois;628;614
200000933;CC Sauldre et Sologne;CC;FA;13;15125;14744;18185;Presly;259;253
200000933;CC Sauldre et Sologne;CC;FA;13;15125;14744;18147;Ménétréol-sur-Sauldre;254;252
200000933;CC Sauldre et Sologne;CC;FA;13;15125;14744;18088;Ennordres;231;220
200000933;CC Sauldre et Sologne;CC;FA;13;15125;14744;18227;Sainte-Montaine;214;212
200000966;CC des Boutières;CC;FPU;11;3406;3338;7269;Saint-Martin-de-Valamas;1300;1279
200000966;CC des Boutières;CC;FPU;11;3406;3338;7012;Arcens;427;414
200000966;CC des Boutières;CC;FPU;11;3406;3338;7054;Chanéac;276;266
200000966;CC des Boutières;CC;FPU;11;3406;3338;7248;Saint-Jean-Roure;263;258
200000966;CC des Boutières;CC;FPU;11;3406;3338;7267;Saint-Martial;262;256
200000966;CC des Boutières;CC;FPU;11;3406;3338;7252;Saint-Julien-Boutières;217;214
200000966;CC des Boutières;CC;FPU;11;3406;3338;7123;Lachapelle-sous-Chanéac;208;204
200000966;CC des Boutières;CC;FPU;11;3406;3338;7037;Borée;168;167
200000966;CC des Boutières;CC;FPU;11;3406;3338;7103;Intres;117;116
200000966;CC des Boutières;CC;FPU;11;3406;3338;7226;Saint-Clément;107;104
200000966;CC des Boutières;CC;FPU;11;3406;3338;7195;La Rochette;61;60
200000974;CC des Sources de la Loire;CC;FA;8;1471;1429;7026;Le Béage;336;335
200000974;CC des Sources de la Loire;CC;FA;8;1471;1429;7224;Saint-Cirgues-en-Montagne;260;249
200000974;CC des Sources de la Loire;CC;FA;8;1471;1429;7235;Sainte-Eulalie;238;232
200000974;CC des Sources de la Loire;CC;FA;8;1471;1429;7075;Cros-de-Géorand;183;180
200000974;CC des Sources de la Loire;CC;FA;8;1471;1429;7154;Mazan-l'Abbaye;150;136
200000974;CC des Sources de la Loire;CC;FA;8;1471;1429;7203;Sagnes-et-Goudoulet;136;134
200000974;CC des Sources de la Loire;CC;FA;8;1471;1429;7326;Usclades-et-Rieutord;126;122
200000974;CC des Sources de la Loire;CC;FA;8;1471;1429;7200;Le Roux;42;41
200000982;CC Sources de l'Ardèche;CC;FPU;10;4468;4342;7107;Jaujac;1216;1191
200000982;CC Sources de l'Ardèche;CC;FPU;10;4468;4342;7156;Meyras;857;832
200000982;CC Sources de l'Ardèche;CC;FPU;10;4468;4342;7178;Pont-de-Labeaume;581;577
200000982;CC Sources de l'Ardèche;CC;FPU;10;4468;4342;7282;Saint-Pierre-de-Colombier;429;390
200000982;CC Sources de l'Ardèche;CC;FPU;10;4468;4342;7087;Fabras;364;360
200000982;CC Sources de l'Ardèche;CC;FPU;10;4468;4342;7315;La Souche;345;336
200000982;CC Sources de l'Ardèche;CC;FPU;10;4468;4342;7065;Chirols;267;256
200000982;CC Sources de l'Ardèche;CC;FPU;10;4468;4342;7025;Barnas;231;226
200000982;CC Sources de l'Ardèche;CC;FPU;10;4468;4342;7223;Saint-Cirgues-de-Prades;133;130
200000982;CC Sources de l'Ardèche;CC;FPU;10;4468;4342;7018;Astet;45;44
200000990;CC du Sud Pays Basque;CC;FPU;12;62634;60875;64260;Hendaye;14534;14081
200000990;CC du Sud Pays Basque;CC;FPU;12;62634;60875;64483;Saint-Jean-de-Luz;14322;13844
200000990;CC du Sud Pays Basque;CC;FPU;12;62634;60875;64545;Urrugne;8418;8196
200000990;CC du Sud Pays Basque;CC;FPU;12;62634;60875;64189;Ciboure;6914;6719
200000990;CC du Sud Pays Basque;CC;FPU;12;62634;60875;64495;Saint-Pée-sur-Nivelle;5504;5391
200000990;CC du Sud Pays Basque;CC;FPU;12;62634;60875;64065;Ascain;3884;3791
200000990;CC du Sud Pays Basque;CC;FPU;12;62634;60875;64504;Sare;2411;2361
200000990;CC du Sud Pays Basque;CC;FPU;12;62634;60875;64035;Arbonne;1957;1924
200000990;CC du Sud Pays Basque;CC;FPU;12;62634;60875;64009;Ahetze;1617;1585
200000990;CC du Sud Pays Basque;CC;FPU;12;62634;60875;64249;Guéthary;1378;1332
200000990;CC du Sud Pays Basque;CC;FPU;12;62634;60875;64130;Biriatou;1015;986
200000990;CC du Sud Pays Basque;CC;FPU;12;62634;60875;64014;Ainhoa;680;665
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4498;4424;36070;Éguzon-Chantôme;1419;1386
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4498;4424;36158;Badecon-le-Pin;739;733
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4498;4424;36032;Ceaulmont;714;706
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4498;4424;36062;Cuzion;457;453
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4498;4424;36081;Gargilesse-Dampierre;334;328
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4498;4424;36012;Baraize;323;314
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4498;4424;36160;Pommiers;273;271
200001006;CC du Pays d'Eguzon-Val de Creuse;CC;FPU;8;4498;4424;36014;Bazaiges;239;233
200001071;CC de l'Asse et de ses Affluents (C.C.2.A.);CC;FA;7;1377;1360;4031;Bras-d'Asse;502;498
200001071;CC de l'Asse et de ses Affluents (C.C.2.A.);CC;FA;7;1377;1360;4084;Estoublon;439;434
200001071;CC de l'Asse et de ses Affluents (C.C.2.A.);CC;FA;7;1377;1360;4182;Saint-Julien-d'Asse;159;155
200001071;CC de l'Asse et de ses Affluents (C.C.2.A.);CC;FA;7;1377;1360;4028;Beynes;122;121
200001071;CC de l'Asse et de ses Affluents (C.C.2.A.);CC;FA;7;1377;1360;4054;Châteauredon;97;97
200001071;CC de l'Asse et de ses Affluents (C.C.2.A.);CC;FA;7;1377;1360;4181;Saint-Jeannet;56;53
200001071;CC de l'Asse et de ses Affluents (C.C.2.A.);CC;FA;7;1377;1360;4107;Majastres;2;2
200001105;CC du Canton de Salies-du-Salat;CC;FPU;22;8837;8533;31523;Salies-du-Salat;2020;1928
200001105;CC du Canton de Salies-du-Salat;CC;FPU;22;8837;8533;31315;Mane;1032;985
200001105;CC du Canton de Salies-du-Salat;CC;FPU;22;8837;8533;31457;Roquefort-sur-Garonne;787;773
200001105;CC du Canton de Salies-du-Salat;CC;FPU;22;8837;8533;31110;Cassagne;650;638
200001105;CC du Canton de Salies-du-Salat;CC;FPU;22;8837;8533;31336;Mazères-sur-Salat;610;603
200001105;CC du Canton de Salies-du-Salat;CC;FPU;22;8837;8533;31372;Montespan;447;438
